Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G
b'gionee',b'Gionee L800',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-l800.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2015, May'","b'Available. Released 2015, May'",b'121 x 51 x 15.6 mm (4.76 x 2.01 x 0.61 in)',b'123.4 g (4.34 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~33.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 32 GB (dedicated slot)'","b'8MB RAM, 16 MB'",b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, Gold'",,b'Mediatek MT6250',b'260 MHz',b'No',,,,,,b'Removable Li-Ion 3000 mAh battery',,,,b'Up to 675 h',b'Up to 45 h',b'Yes',b'No',,,b'Yes',b'Yes',"b'SMS, MMS, IM'",b'Downloadable',b'No',,,,,,,b'0.88 W/kg (head)',,,,,,,,,,
b'gionee',b'Gionee L700',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-l700.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2015, May'","b'Available. Released 2015, May'",b'119.8 x 51.4 x 13.2 mm (4.72 x 2.02 x 0.52 in)',b'102.3 g (3.60 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~34.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 32 GB (dedicated slot)'","b'8MB RAM, 16 MB'",b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, White'",,b'Mediatek MT6250',b'260 MHz',b'No',,,,,,b'Removable Li-Ion 1700 mAh battery',,,,b'Up to 480 h',b'Up to 16 h',b'Yes',b'No',,,b'Yes',b'Yes',"b'SMS, IM'",b'Downloadable',b'No',,,,,,,,,,,,,,,,,
b'gionee',b'Gionee Marathon M3',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-marathon-m3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, November'","b'Available. Released 2014, November'",b'144.5 x 71.5 x 10.4 mm (5.69 x 2.81 x 0.41 in)',b'180.3 g (6.35 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.2, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 5000 mAh battery',"b'Black, White'",,,b'Quad-core 1.3 GHz',b'Mali-450',,"b'LED flash, panorama'",,,,,b'About 170 EUR',,,b'Up to 792 h',b'Up to 51 h (2G) / Up to 32 h 30 min (3G)',,,,,,,,,,,,,,,,b'0.29 W/kg (head) \xc2\xa0 \xc2\xa0 0.73 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Elife S5.1',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-elife-s5.1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, September'","b'Available. Released 2014, November'",b'139.8 x 67.4 x 5.2 mm (5.50 x 2.65 x 0.20 in)',b'97.7 g (3.42 oz)',b'Micro-SIM',"b'AMOLED capacitive touchscreen, 16M colors'","b'4.8 inches, 63.5 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~306 ppi density)'",b'Android 4.4.2 (KitKat); Amigo OS 2',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, f/2.2, AF'",b'1080p@30fps',"b'5 MP, f/2.4'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2050 mAh battery',"b'Black, White, Pink, Mint Green'",,b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',,"b'LED flash, panorama, HDR'",,,,,b'About 240 EUR',,,,,,,,,,,,,,,"b'Contrast ratio: Infinite (nominal), 2.812 (sunlight)'",b'Photo / Video',b'Voice 64dB / Noise 64dB / Ring 66dB',b'Noise -91.2dB / Crosstalk -82.7dB',b'Endurance rating 55h',,,,,,,,,b'Basemark OS II: 613 / Basemark OS II 2.0: 546Basemark X: 4150',,
b'gionee',b'Gionee Pioneer P6',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-pioneer-p6.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2015, January'","b'Available. Released 2015, January'",b'142.8 x 74.3 x 8.6 mm (5.62 x 2.93 x 0.34 in)',b'150 g (5.29 oz)',b'Dual SIM (Dual stand-by)',"b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1950 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'Black, White'",,,b'Quad-core 1.3 GHz Cortex-A7',,,"b'LED flash, panorama'",b'LED flash',,,,b'About 120 EUR',,,b'Up to 162 h (2G) / Up to 108 h (3G)',b'Up to 13 h 30 min (2G) / Up to 9 h 30 min (3G)',,,,,,,,,,,,,,,,b'0.19 W/kg (head) \xc2\xa0 \xc2\xa0 0.73 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Pioneer P5L',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-pioneer-p5l.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 40(2300)'","b'HSPA, LTE'","b'2014, November'","b'Available. Released 2014, November'",b'143.5 x 72 x 8.3 mm (5.65 x 2.83 x 0.33 in)',b'146.9 g (5.19 oz)',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~58.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 5.1 (Lollipop); Amigo 3.1',"b'microSD, up to 128 GB (dedicated slot)'","b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 2300 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'Red, White, Black, Blue, Yellow & golden'",,b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,"b'LED flash, HDR, panorama'",,,b'P5L',,,,,b'Up to 500 h (2G) / Up to 300 h (3G)',b'Up to 24 h (2G) / Up to 9 h (3G)',,,,,,,,,,,,,,,,b'0.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Pioneer P4',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-pioneer-p4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, June'","b'Available. Released 2014, June'",b'135 x 66.5 x 9.1 mm (5.31 x 2.62 x 0.36 in)',b'88.2 g (3.10 oz)',b'Dual SIM (Dual stand-by)',"b'TFT capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 1800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'","b'FM radio, recording'",b'microUSB',"b'Accelerometer, proximity, compass'",,"b'Black, White'",,b'Mediatek MT6582V/X',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,b'About 100 EUR',,,b'Up to 386 h (2G) / Up to 386 h (3G)',b'Up to 16 h 30 min (2G) / Up to 11 h (3G)',,,,,,,,,,,,,,,,b'0.84 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Ctrl V6L',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-ctrl-v6l.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2014, November'","b'Available. Released 2014, November'",b'143 x 70.7 x 6.9 mm (5.63 x 2.78 x 0.27 in)',b'124.5 g (4.41 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1950 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'White, Blue'",,b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,"b'LED flash, panorama'",,,,,,,,b'Up to 208 h (2G) / Up to 149 h (3G)',b'Up to 16 h 40 min (2G) / Up to 14 h (3G)',,,,,,,,,,b'1.32 W/kg (head) \xc2\xa0 \xc2\xa0 1.29 W/kg (body)',,,,,,,,,,,,,,,,
b'gionee',b'Gionee Ctrl V5',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-ctrl-v5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',"b'2014, Q1'","b'Available. Released 2014, Q1'",b'134.5 x 67.7 x 8.1 mm (5.30 x 2.67 x 0.32 in)',b'103.5 g (3.63 oz)',b'Dual SIM (Dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~66.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 1800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',"b'Yes, with A-GPS'","b'FM radio, recording'",b'microUSB',"b'Accelerometer, proximity, compass'",,"b'Black, White'",,b'Mediatek MT6582V/X',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,b'About 160 EUR',,,b'Up to 324 h (2G) / Up to 324 h (3G)',b'Up to 14 h 30 min (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Elife S5.5',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-elife-s5.5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, February'","b'Available. Released 2014, March'",b'145.1 x 70.2 x 5.6 mm (5.71 x 2.76 x 0.22 in)',b'133 g (4.69 oz)',b'Micro-SIM',"b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.2 (Jelly Bean), upgrad\xd0\xb0ble to 4.4.2 (KitKat); Amigo 2'",b'No',"b'16 GB, 2 GB RAM'","b'13 MP, f/2.4, AF'",b'1080p@30fps',"b'5 MP, f/2.4'",b'',b'Yes',b'Yes',b'HSDPA 900 / 1900 / 2100',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'","b'FM radio, RDS'","b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'DTS sound Active noise cancellation with dedicated mic',"b'Black, white, blue, pink, purple'",b'Corning Gorilla Glass 3 (front and back)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',,"b'LED flash, panorama, HDR'",,,,b'Non-removable Li-Ion 2300 mAh battery',b'About 270 EUR',,,b'Up to 490 h',b'Up to 27 h (2G) / Up to 11 h (3G)',,,,,,,,,,b'0.38 W/kg (head) \xc2\xa0 \xc2\xa0 0.33 W/kg (body)',"b'Contrast ratio: Infinite (nominal),  3.386 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 75dB',,b'Endurance rating 48h',,,,,,,,,b'Basemark OS II: 492 / Basemark OS II 2.0: 567',,
b'gionee',b'Gionee Elife E7 Mini',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-e7-mini.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',,b'HSPA',"b'2013, December'","b'Available. Released 2014, April'",b'139.8 x 66.2 x 8.6 mm (5.50 x 2.61 x 0.34 in)',b'142.9 g (5.01 oz)',b'Dual SIM',"b'IGZO IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.2.2 (Jelly Bean); Amigo 2',b'No',b'16 GB',"b'13 MP, AF'",b'1080p@30fps',,,b'Yes',b'Yes',b'No',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'","b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'Black, White'",,b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',,"b'LED flash, panorama'",,b'Yes',,b'Non-removable 2200 mAh battery',b'About 230 EUR',,,b'Up to 200 h',b'Up to 18 h (2G) / Up to 14 h (3G)',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,
b'gionee',b'Gionee Elife E7',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-e7-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 7(2600)'","b'HSPA, LTE'",b'2013. Released 2013',b'Discontinued',b'150.6 x 75 x 9.5 mm (5.93 x 2.95 x 0.37 in)',b'150 g (5.29 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 4.2 (Jelly Bean)',b'No',"b'16 GB, 2 GB RAM/ 32 GB, 3 GB RAM'","b'16 MP, f/2.2, AF'",b'Yes',b'8 MP',b'',b'Yes',b'Yes',"b'LTE band 38(2600), 39(1900), 41(2500)'","b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.0, A2DP'","b'Yes, with A-GPS'","b'FM radio, recording'","b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'Black, White'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8274 Snapdragon 800 (28 nm)',b'Quad-core 2.2 GHz Krait 400/ Quad-core 2.5 GHz Krait 400',b'Adreno 330',,b'LED flash',,b'Yes',,b'Non-removable Li-Po 2500 mAh battery',b'About 340 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gionee',b'Gionee Elife E6',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-e6-.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'142.5 x 69.4 x 7.9 mm (5.61 x 2.73 x 0.31 in)',b'-',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2 (Jelly Bean)',b'No',"b'32 GB, 2 GB RAM'","b'13 MP, f/2.2, AF'",b'1080p@30fps',"b'5 MP, f/2.2'",b'',b'Yes',b'Yes',b'DTS sound Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2000 mAh battery',"b'Black, White'",b'Corning Gorilla Glass 3',,b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR Series 5XT',,"b'LED flash, panorama'",,,,,b'About 250 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gionee',b'Gionee Elife E5',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-e5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'137 x 69 x 6.9 mm (5.39 x 2.72 x 0.27 in)',b'135 g (4.76 oz)',b'Micro-SIM',"b'Super AMOLED capacitive touchscreen, 16M colors'","b'4.8 inches, 63.5 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~306 ppi density)'",b'Android 4.2 (Jelly Bean)',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'DTS sound Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 2000 mAh battery',"b'Black, White, Yellow'",b'Corning Gorilla Glass 2',,b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR Series 5XT',,b'LED flash',,,,,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,b'0.73 W/kg (head) \xc2\xa0 \xc2\xa0 0.94 W/kg (body)',,,,,,,,,,
b'gionee',b'Gionee Elife E3',b'https://cdn2.gsmarena.com/vv/bigpic/gionee-e3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'137 x 68 x 7.9 mm (5.39 x 2.68 x 0.31 in)',b'-',b'Dual SIM (Dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)'","b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'DTS sound Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1800 mAh battery',"b'Black, White, Blue, Pink'",,,b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR Series 5XT',,"b'LED flash, panorama'",,,,,b'About 180 EUR',,,,,,,,,,,,,,,,,,,,b'1.06 W/kg (head) \xc2\xa0 \xc2\xa0 0.88 W/kg (body)',,,,,,,,,,
