Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'toshiba',b'Toshiba G900',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g900.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'2.5 mm audio jack',,,"b'2007, February'",b'Discontinued',b'119 x 61 x 21.5 mm (4.69 x 2.40 x 0.85 in)',b'198 g (6.98 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.0 inches, 25.6 cm2 (~35.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~311 ppi density)'",b'miniSD',,,"b'40 MB, 128 MB RAM'",b'Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',"b'Wi-Fi 802.11b/g, VoIP over WLAN'","b'2.0, A2DP'",b'No',b'No',"b'miniUSB 1.1, USB host'",b'Fingerprint (front-mounted)',,"b'WAP 2.0/xHTML, HTML (Opera 8.6)'",,,b'Removable Li-Ion 1320 mAh battery',b'Up to 320 h',b'Up to 4 h 20 min',b'Silver',b'2 MP',b'320p',,b'HSDPA 850 / 1900 / 2100',b'HSPA 3.6/0.384 Mbps',b'LED flash',b'QWERTY',b'Microsoft Windows Mobile 6 Professional',b'Marvell PXA270 520 MHz',,b'VGA videocall camera',b'',,,,,,,,,,b'About 410 EUR',,,,,,,,,,,,b'0.50 W/kg (head) \xc2\xa0 \xc2\xa0 1.13 W/kg (body)',
b'toshiba',b'Toshiba G500',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g500.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'2.5 mm audio jack',,,"b'2007, February'",b'Discontinued',b'96 x 49 x 22.9 mm (3.78 x 1.93 x 0.90 in)',b'135 g (4.76 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.3 inches, 16.4 cm2 (~34.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~174 ppi density)'",b'miniSD',,,b'64 MB',b'Pocket Office  MP3/WMA/ACC+ player MP4/WMV/H.264/H.263 player Photo editor Voice memo Organizer',b'Yes',"b'Vibration, MP3 ringtones'",b'No',"b'Wi-Fi 802.11b/g, VoIP over WLAN'","b'2.0, A2DP'",b'No',b'No',b'miniUSB 1.1',b'Fingerprint (rear-mounted)',,"b'WAP 2.0/xHTML, HTML (Opera 8.6)'",,,b'Removable Li-Ion 1200 mAh battery',b'Up to 240 h (2G) / Up to 240 h (3G)',b'Up to 4 h (2G) / Up to 3 h (3G)',b'Silver',b'2 MP',b'Yes',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,,b'Microsoft Windows Mobile 5.0',b'32-bit Intel XScale PXA270 312 MHz',,b'VGA videocall camera',b'',,,,,,,,,,b'About 260 EUR',,,,,,,,,,,,b'0.22 W/kg (head) \xc2\xa0 \xc2\xa0 1.44 W/kg (body)',
b'toshiba',b'Toshiba TS605',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts605.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',b'Class 10',b'No',"b'2006, December'",b'Discontinued',b'113 x 47 x 10.3 mm (4.45 x 1.85 x 0.41 in)',b'79 g (2.79 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.93 inches, 11.7 cm2 (~22.1% screen-to-body ratio)'",b'176 x 220 pixels (~146 ppi density)',b'microSD (dedicated slot)',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'5.5 MB',b'MP3/ACC+ player Predictive text input Photo editor Voice memo Organizer',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",b'No',b'No',b'1.2',b'No',b'FM radio',b'1.1',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, WSP'",b'3 embedded',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 150 h',b'Up to 2 h 30 min',"b'Pink, Green, Champagne, Copper, Silver, Aubergine'",b'1.3 MP',b'CIF',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TX80',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-tx80.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Second external mono OLED display, 96 x 39 pixels'",,,"b'2006, December'",b'Discontinued',b'97 x 49 x 20 mm (3.82 x 1.93 x 0.79 in)',b'111 g (3.92 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~37.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'microSD (dedicated slot)',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'40 MB',b'MP3/AAC/AAC+ player Predictive text input Photo editor Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',b'No',b'No',b'No',b'1.1',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes+ downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 330 h',b'Up to 5 h 20 min',"b'Cosmo Pink, Sugar White, Honeycomb Black'",b'3.15 MP',b'Yes',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,b'VGA videocall camera',b'',,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS32',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts32.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',b'Class 10',b'No',"b'2006, December'",b'Discontinued',b'113 x 47 x 10.3 mm (4.45 x 1.85 x 0.41 in)',b'79 g (2.79 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.93 inches, 11.7 cm2 (~22.1% screen-to-body ratio)'",b'176 x 220 pixels (~146 ppi density)',"b'microSD, up to 1 GB (dedicated slot)'",b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'5.5 MB',b'MP3/ACC/ACC+ player Predictive text input Photo editor Voice memo Organizer',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',b'1.2',b'No',b'FM radio',b'1.1',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes+ downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 150 h',b'Up to 2 h 30 min',"b'Lunar Graphite, Desert Gold, Midnight Purple'",b'1.3 MP',b'CIF',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS705',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts705.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'No',,,"b'2006, September'",b'Cancelled',b'105 x 46 x 15 mm (4.13 x 1.81 x 0.59 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.1% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',b'microSD (dedicated slot)',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'10 MB',b'MP3/ACC/ACC+ player Predictive text input Photo editor Voice memo Organizer',"b'Yes, with stereo speakers'","b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",b'No',b'No',b'Yes',b'No',b'No',b'1.1',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes+ downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 250 h',b'Up to 3 h',"b'Silver, Black'",b'1.3 MP',b'Yes',,b'UMTS 2100',"b'Yes, 384 kbps'",b'rotating',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS608',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts608.gif',b'GSM',b'GSM 900 / 1800',b'No',b'Class 10',b'No',"b'2006, June'",b'Discontinued',b'110 x 46.9 x 9.9 mm (4.33 x 1.85 x 0.39 in)',b'81 g (2.89 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.93 inches, 11.7 cm2 (~22.7% screen-to-body ratio)'",b'176 x 220 pixels (~146 ppi density)',b'microSD (dedicated slot)',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'8 MB',b'MP3 player Predictive text input Photo editor Voice memo Organizer',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",b'No',b'No',b'1.2',b'No',b'FM radio',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, WSP'",b'Yes+ downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 150 h',b'Up to 2 h 30 min',b'Silver',b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TX62',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-tx62.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external 1.3-inch mono STN display',,,"b'2006, June'",b'Discontinued',b'98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in)',b'121 g (4.27 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~26.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",b'miniSD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'40 MB',b'No',"b'Yes, with stereo speakers'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes+ downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 370 h',b'Up to 3 h 10 min',"b'Black, Green, Pink'",b'1.3 MP',b'Yes',,b'UMTS 2100',"b'Yes, 384 kbps'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba 904T',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-904T.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external 1.16-inch STN display (33 x 160 pixels) Rotate 180 deg display',,,"b'2006, March'",b'Discontinued',b'112 x 50 x 26 mm (4.41 x 1.97 x 1.02 in)',b'146 g (5.15 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'miniSD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",,b'MP3 player PC Sync Predictive text input Electronic dictionary Organizer Photo editor',b'No',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",b'No',b'No',b'Yes',b'Yes',b'No',b'Proprietary',b'',"b'SMS, MMS'",b'WAP',b'Yes',b'No',b'Removable Li-Ion 720 mAh battery',b'Up to 270 h',b'Up to 4.5 h',"b'Forest Green, Urban Silver, Canyon Red'",b'3.15 MP',b'Yes',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,b'VGA videocall camera',b'',,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba 903T',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-903T.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Second external 1.1-inch TFT display, 65K colors, (112 x 112 pixels) Rotate 180 deg display'",,,"b'2005, September'",b'Discontinued',b'111 x 50 x 25 mm (4.37 x 1.97 x 0.98 in)',b'149 g (5.26 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'SD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",,b'MP3 player PC Sync TV-out Organizer',b'No',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",b'No',b'No',b'Yes',b'Yes',b'No',b'Proprietary',b'',"b'SMS, MMS'",b'WAP',b'Yes',b'Yes',b'Removable Li-Ion 720 mAh battery',b'Up to 270 h',b'Up to 5.4 h',"b'Blaze Orange, Deep Sea Blue, Haze White'","b'2 MP, AF'",b'320p',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",,,,,,b'VGA videocall camera',b'',,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba 705T',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-705t.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external mono display (160 x 96 pixels) Wallpapers and mail animations',,,"b'2006, May'",b'Discontinued',b'98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in)',b'121 g (4.27 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 30 x 40 mm, 12.4 cm2 (~26.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",b'miniSD',"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'",,b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 250 h',b'Up to 5 h',"b'Shell White, Urban Black'",b'1.3 MP',b'Yes',,b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS921',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts921.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external 65K colors display (112 x 112 pixels)',,,"b'2005, Q3'",b'Discontinued',b'111 x 50 x 25 mm (4.37 x 1.97 x 0.98 in)',b'148 g (5.22 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~32.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'SD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",,b'MP3/AAC player Predictive text input Photo editor Organizer',"b'Yes, with stereo speakers'",b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP 2.0',b'2 + downloadable',b'Yes',b'Removable Li-Ion 1000 mAh battery',b'Up to 270 h',b'Up to 5 h 20 min',"b'Glossy Red, Purplish Silver, Matte Black'",b'2 MP',b'320p',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,b'VGA videocall camera',b'',,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS808',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts808.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external mono STN display (96 x 160 pixels)',,,"b'2005, Q3'",b'Discontinued',b'98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in)',b'125 g (4.41 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~38.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'miniSD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'10 MB',b'No',b'Yes',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'Yes',b'No',b'No',b'1.1',b'',"b'SMS, MMS, Email'",b'WAP 2.0',b'Yes + downloadable',b'Yes',b'Removable Li-Ion battery',b'Up to 350 h',b'Up to 2 h 50 min',b'Black',b'1.3 MP',b'Yes',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS803',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts803.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Second external mono STN display (96 x 160 pixels)',,,"b'2005, Q3'",b'Discontinued',b'100 x 47 x 26 mm (3.94 x 1.85 x 1.02 in)',b'134 g (4.73 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~38.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'miniSD',b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'20 MB',b'No',b'Yes',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP 2.0',b'2 + downloadable',b'Yes',b'Removable Li-Ion 1000 mAh battery',b'Up to 270 h',b'Up to 5 h 20 min',"b'Black, Silver'","b'2.26 MP, AF'",b'320p',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'toshiba',b'Toshiba TS10',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-ts10.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external mono FSTN display (96 x 64 pixels)',b'Class 8',b'No',"b'2005, Q3'",b'Discontinued',"b'97 x 46 x 17 mm, 75 cc (3.82 x 1.81 x 0.67 in)'",b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'250 entries',"b'10 dialed, 10 received, 10 missed calls'",,b'No',b'Yes',"b'Vibration; Polyphonic(16) ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, MMS'",b'WAP 2.0',b'2 + downloadable',b'No',b'Removable Li-Ion 700 mAh battery',b'Up to 150 h',b'Up to 2 h 30 min',b'Silver',b'VGA',b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
