Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad
b'huawei',b'Huawei Y3II',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-y3-2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA, LTE'","b'2016, April'","b'Available. Released 2016, June'",b'134.2 x 66.7 x 9.9 mm (5.28 x 2.63 x 0.39 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'Capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~62.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1 (Lollipop); EMUI 3.1',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'LTE band 3(1800), 5(850), 40(2300) - India'","b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Po 2100 mAh battery',"b'Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue'",,b'Mediatek MT6735M - 4G modelMediatek MT6582M - 3G model',b'Quad-core 1.0 GHz Cortex-A53 - 4G modelQuad-core 1.3 GHz Cortex-A7 - 3G model',b'Mali-T720MP2 - 4G modelMali-400MP2 - 3G model',,b'Dual-LED flash',,,"b'LUA-U22, LUA-U02, LUA-L21, LUA-L22, LUA-L01, U22, LUA-L02, LUA-L03, LUA-L23'",,b'About 80 EUR',,,,,,,b'Plastic body',,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Y5II',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-y5-2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA, LTE'","b'2016, April'","b'Available. Released 2016, June'",b'143.8 x 72 x 8.9 mm (5.66 x 2.83 x 0.35 in)',b'135 g (4.76 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop); EMUI 3.1',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.0, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 2200 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue'",,b'Mediatek MT6735P (28 nm) - 4G modelMediatek MT6582 - 3G model',b'Quad-core 1.3 GHz Cortex-A53 - 4G modelQuad-core 1.3 GHz Cortex-A7 - 3G model',b'Mali-T720MP2 - 4G modelMali-400MP2 - 3G model',,b'LED flash',b'LED flash',,"b'CUN-U29, CUN-U19, CUN-U09, CUN-L21, CUN-L22, CUN-L01, CUN-L02, CUN-L03'",,b'About 110 EUR',,,,,,,b'Plastic body',,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei P9 lite',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-p9-lite-r1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, April'","b'Available. Released 2016, April'",b'146.8 x 72.6 x 7.5 mm (5.78 x 2.86 x 0.30 in)',b'147 g (5.19 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~69.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); EMUI 4.1'","b'microSD, up to 256 GB (uses shared SIM slot)'","b'16 GB, 2/3 GB RAM'","b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',"b'8 MP, f/2.0'",b'',b'Yes',b'Yes',b'24-bit/192kHz audio Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable 3000 mAh battery',"b'Black, White, Gold'",,b'HiSilicon Kirin 650 (16 nm)',b'Octa-core (4x2.0 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53)',b'Mali-T830MP2',,"b'LED flash, panorama, HDR'",,"b'Yes (L31, L21 only)'","b'VNS-L31, VNS-L21, VNS-L22, VNS-L23, VNS-L53, VNS-AL00, VNS-L62'",,b'About 210 EUR',,,,,,,"b'Aluminum frame, plastic back'",,,,,,,b'1.38 W/kg (head) \xc2\xa0 \xc2\xa0 1.59 W/kg (body)',"b'Contrast ratio: 1192 (nominal), 2.679 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 71dB / Ring 83dB',b'Noise -97.8dB / Crosstalk -97.2dB',b'Endurance rating 79h',,,,,,,,,b'Basemark OS II 2.0: 1242 / Basemark X: 7681',,,
b'huawei',b'Huawei P9 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-p9-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',"b'HSDPA 850 / 900 / 1900 / 2100 - VIE-L09, VIE-L29'","b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300) - VIE-L09'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, April'","b'Available. Released 2016, May'",b'152.3 x 75.3 x 7 mm (6.00 x 2.96 x 0.28 in)',b'162 g (5.71 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 6 (Marshmallow), upgradable to 7 (Nougat); EMUI 5'","b'microSD, up to 256 GB (uses shared SIM slot)'","b'64 GB, 4 GB RAM'","b'12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF/Laser AF 12 MP B/W, f/2.2, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF/Laser AF'",b'1080p@30fps',"b'8 MP, f/1.9, AF'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - VIE-L29'","b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS/ BDS (market dependant)'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'3D Touch display',"b'Haze Gold, Quartz Grey, Ceramic White'",b'Corning Gorilla Glass 3',b'HiSilicon Kirin 955 (16 nm)',b'Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53)',b'Mali-T880 MP4',,"b'Leica optics, dual-LED dual-tone flash, panorama, HDR'",,b'Yes',"b'VIE-L09, VIE-L29, VIE-AL10'",b'Non-removable Li-Po 3400 mAh battery',b'About 430 EUR',b'Yes',b'Fast battery charging 18W: 38% in 30min',,,,,,,,,,,,b'1.48 W/kg (head) \xc2\xa0 \xc2\xa0 1.49 W/kg (body)',"b'Contrast ratio: Infinite (nominal), 3.956 (sunlight)'",b'Photo / Video',b'Voice 71dB / Noise 73dB / Ring 81dB',b'Noise -97.4dB / Crosstalk -96.9dB',b'Endurance rating 69h',,,,,,,,,b'Basemark OS II: 2155 / Basemark OS II 2.0: 2099Basemark X: 15058',,,
b'huawei',b'Huawei P9',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-p9r2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2016, April'","b'Available. Released 2016, April'",b'145 x 70.9 x 7 mm (5.71 x 2.79 x 0.28 in)',b'144 g (5.08 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS-NEO LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.9 cm2 (~72.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~423 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); EMUI 4.1'","b'microSD, up to 256 GB (uses shared SIM slot)'","b'32 GB, 3 GB RAM (EVA-L19/EVA-L09)64 GB, 4 GB RAM (EVA-L29)'","b'12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF/Laser AF 12 MP B/W, f/2.2, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF/Laser AF'","b'1080p@60fps, 1080p@30fps, 720p@120fps'","b'8 MP, f/2.4'",b'1080p@30fps',b'Yes',b'Yes',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'24-bit/192kHz audio Active noise cancellation with dedicated mic',"b'Ceramic White, Haze Gold, Rose Gold, Titanium Grey, Mystic Silver, Prestige Gold, Red, Blue'",b'Corning Gorilla Glass 3',b'HiSilicon Kirin 955 (16 nm)',b'Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53)',b'Mali-T880 MP4',,"b'Leica optics, dual-LED dual-tone flash, panorama, HDR'",,b'Yes (EVA-L09 only)',"b'EVA-L09, EVA-L19, EVA-L29, EVA-AL10, EVA-TL00, EVA-AL00'",b'Non-removable Li-Ion 3000 mAh battery',b'About 340 EUR',,b'Fast battery charging 18W: 44% in 30 min',,,b'Yes',b'Yes',"b'Front glass, aluminum body'",,,,,,,b'1.43 W/kg (head) \xc2\xa0 \xc2\xa0 0.55 W/kg (body)',"b'Contrast ratio: 1094:1 (nominal), 3.195 (sunlight)'",b'Photo / Video',b'Voice 72dB / Noise 66dB / Ring 75dB',b'Noise -97.3dB / Crosstalk -96.2dB',b'Endurance rating 75h',,,,,,,,,b'Basemark OS II: 2190 / Basemark OS II 2.0: 2068Basemark X: 16942',,,
b'huawei',b'Huawei MediaPad M2 10.0',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2-10-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - M2-A01L',b'HSDPA 850 / 900 / 1900 / 2100 - M2-A01L',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 38(2600), 39(1900), 40(2300), 41(2500) - M2-A01L'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, February'",b'239.8 x 172.8 x 7.4 mm (9.44 x 6.80 x 0.29 in)',b'500 g (1.10 lb)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'10.1 inches, 295.8 cm2 (~71.4% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~224 ppi density)'",b'Android 5.1 (Lollipop); EMUI 3.1',b'No',"b'16 GB, 2 GB RAM - Standard edition64 GB, 3 GB RAM - Premium edition'","b'13 MP, f/2.0, AF'",b'1080p@30fps',b'5 MP',b'',"b'Yes, with stereo speakers (4 speakers)'",b'Yes',b'TD-SCDMA',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, compass'",b'Stylus (Premium edition)',"b'Moonlight Silver, Luxurious Gold'",,b'HiSilicon Kirin 930 (28 nm)',b'Octa-core (4x2.0 GHz Cortex A53 & 4x1.5 GHz Cortex-A53)',b'Mali-T628 MP4',,"b'LED flash, HDR, panorama'",,,"b'M2-A01W, M2-A01L'",b'Non-removable Li-Po 6660 mAh battery',b'About 250 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Watch',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-watch.jpg',b'No cellular connectivity',b'N/A',,,,"b'2015, March'","b'Available. Released 2015, September'",b'42 x 42 x 11.3 mm (1.65 x 1.65 x 0.44 in)',b'60.5 g (2.15 oz)',b'No',"b'OLED capacitive touchscreen, 16M colors'","b'1.4 inches, 12.6 cm2 (~71.5% screen-to-body ratio)'","b'400 x 400 pixels, 1:1 ratio (~286 ppi density)'","b'Android Wear, upgradable to 2.1'",b'No',"b'4 GB, 512 MB RAM'",,,,,b'Yes',b'No',b'IP67 dust/water resistant (up to 1m for 30 mins) Compatible with standard 18mm straps',b'Wi-Fi 802.11 b/g',"b'4.1, LE'",b'No',b'No',b'No',"b'Accelerometer, gyro, heart rate, barometer'",b'Always-on screen',"b'Silver, Black, Rose Gold/ Black Leather, Steel Link Bracelet, Stainless Steel Mesh, Black-plated Link Bracelet, Alligator-pressed Brown Leather, Rose Gold-plated Link Bracelet, Wat'",b'Sapphire crystal glass',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,,,,,b'Non-removable Li-Ion 300 mAh battery',b'About 290 EUR',,b'Fast battery charging 10W',b'Up to 48 h (mixed usage)',,b'No',b'No',b'Stainless Steel 316L',,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Enjoy 5s',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-enjoy-5s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, December'","b'Available. Released 2015, December'",b'143.5 x 71 x 7.6 mm (5.65 x 2.80 x 0.30 in)',b'135 g (4.76 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1.1 (Lollipop); EMUI 3.1 Lite',"b'microSD, up to 256 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'13 MP, f/2.0, AF'",b'1080p@30fps',"b'5 MP, 28mm (wide)'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Ion 2200 mAh battery',"b'Gold, Silver'",,b'Mediatek MT6753T',b'Octa-core 1.5 GHz Cortex-A53',b'Mali-T720MP3',,"b'LED flash, panorama, HDR'",,,"b'TAG-AL00, TAG-TL00, TAG-L22, TAG-L01, TAG-L13, TAG-L23'",,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Mate 8',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-mate-8r1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional)',"b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - NXT-L29, NXT-L09'","b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 38(2600), 39(1900), 40(2300) - NXT-L29'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, November'","b'Available. Released 2015, November'",b'157.1 x 80.6 x 7.9 mm (6.19 x 3.17 x 0.31 in)',b'185 g (6.53 oz)',"b'Nano-SIM - NXT-L09Hybrid Dual SIM (Nano-SIM, dual stand-by) - NXT-L29'","b'IPS-NEO LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 98.7 cm2 (~78.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~368 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); EMUI 4'","b'microSD, up to 256 GB (uses shared SIM slot)'","b'32 GB, 3 GB RAM - NXT-L09, NXT-L2964 GB, 4 GB RAM - NXT-L29'","b'16 MP, f/2.0, 27mm (wide), 1/2.8"", PDAF, OIS'","b'1080p@60fps, 1080p@30fps, 720p@120fps'","b'8 MP, f/2.4, 26mm (wide)'",b'1080p@30fps',b'Yes',b'Yes',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300) - NXT-L09'","b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.2, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass'",b'24-bit/192kHz audio Active noise cancellation with dedicated mic',"b'Champagne Gold, Moonlight Silver, Space Gray, Mocha Brown'",b'Corning Gorilla Glass 3',b'HiSilicon Kirin 950 (16 nm)',b'Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53)',b'Mali-T880 MP4',,"b'Dual-LED dual-tone flash, panorama, HDR'",,b'Yes',"b'NXT-AL10, NXT-CL00, NXT-DL00, NXT-TL00, NXT-L09, NXT-L29'",b'Non-removable Li-Po 4000 mAh battery',b'About 300 EUR',,b'Fast battery charging 18W: 37% in 30 min',b'Up to 528 h (3G)',,,,"b'Front glass, aluminum body'",b'Up to 98 h',,,,,,b'1.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.21 W/kg (body)',"b'Contrast ratio: 1361:1 (nominal), 2.949 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 65dB / Ring 66dB',b'Noise -97.8dB / Crosstalk -97.3dB',b'Endurance rating 103h',b'1.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,,,,,,,b'Basemark OS II: 2033 / Basemark OS II 2.0: 2017Basemark X: 15593',,,
b'huawei',b'Huawei G7 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-g7-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',b'LTE (unspecified)',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, November'","b'Available. Released 2015, November'",b'152.5 x 76.5 x 7.5 mm (6.00 x 3.01 x 0.30 in)',b'167 g (5.89 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1'","b'microSD, up to 256 GB (uses shared SIM slot)'","b'32 GB, 3 GB RAM'","b'13 MP, f/2.0, AF, OIS'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 3000 mAh battery',"b'Gray, Silver, Gold'",b'Corning Gorilla Glass (unspecified version)',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)',b'Adreno 405',,"b'Dual-LED dual-tone flash, panorama, HDR'",,,"b'RIO-L01, RIO-L02, RIO-L03, RIO-UL00'",,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Y6 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-enjoy-5.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - TIT-AL00',"b'LTE band 1(2100), 3(1800), 38(2600), 39(1900), 40(2300), 41(2500) - TIT-AL00'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, October'","b'Available. Released 2015, October'",b'143.1 x 71.8 x 9.7 mm (5.63 x 2.83 x 0.38 in)',b'160 g (5.64 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1.1 (Lollipop); EMUI 3.1 Lite',"b'microSD, up to 256 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'13 MP, f/2.0, 28mm (wide), AF'",b'720p@30fps',"b'5 MP, f/2.2'",b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100 - TIT-U02',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Active noise cancellation with dedicated mic',"b'Gray, Gold, White'",,b'Mediatek MT6735P (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, panorama, HDR'",,,"b'TIT-AL00, TIT-U02, TIT-L01'",b'Non-removable Li-Po 4000 mAh battery',b'About 190 EUR',,b'Fast battery charging 10W Power Bank/Reverse charging',,,,,b'Plastic body',,,,,,,b'0.34 W/kg (head)',,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Nexus 6P',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-nexus-6p-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 800 / 850 / 900 / 1700 / 1800 / 1900 / 2100 - Global model',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 9(1800), 17(700), 19(800), 20(800), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - Global model'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2015, September'","b'Available. Released 2015, September'",b'159.3 x 77.8 x 7.3 mm (6.27 x 3.06 x 0.29 in)',b'178 g (6.28 oz)',b'Nano-SIM',"b'OLED capacitive touchscreen, 16M colors'","b'5.7 inches, 88.5 cm2 (~71.4% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~518 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo)'",b'No',"b'32/64/128 GB, 3 GB RAM'","b'12.3 MP, f/2.0, 1/2.3"", 1.55\xc2\xb5m, Laser AF'","b'2160p@30fps, 720p@240fps'","b'8 MP, f/2.4'",b'1080p@30fps',"b'Yes, with front stereo speakers'",b'Yes',b'CDMA 800 / 1900 - all models',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',"b'2.0, Type-C 1.0 reversible connector'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'",b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - American model',"b'Aluminium, Graphite, Frost'","b'Corning Gorilla Glass 4, oleophobic coating'",b'Qualcomm MSM8994 Snapdragon 810 (20 nm)',b'Octa-core (4x1.55 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57)',b'Adreno 430',,"b'Dual-LED dual-tone flash, HDR, panorama'",,b'Yes',b'Nexus 6P',b'Non-removable Li-Po 3450 mAh battery',b'About 300 EUR',,b'Fast battery charging 10W',b'Up to 440 h (3G)',b'Up to 23 h (3G)',,,"b'Front glass, aluminum body'",b'Up to 100 h',,,,,,b'1.17 W/kg (head) \xc2\xa0 \xc2\xa0 0.54 W/kg (body)',,b'Photo / Video',,,b'Endurance rating 74h',b'1.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,,,,,,,b'Basemark OS II: 1399 / Basemark OS II 2.0: 1374Basemark X: 22825',,,
