Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Charging,Colors,Price,Performance,Loudspeaker_1,Battery life,Dual,Models,Display,Camera,Audio quality,Dual_1,Talk time,SAR,Stand-by,Infrared port,SAR EU,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Alert types,Languages,Clock,Alarm,Triple
motorola,Motorola V620,https://cdn2.gsmarena.com/vv/bigpic/mov620.gif,GSM,GSM 850 / 900 / 1800 / 1900,"Second display (96 x 32 pixels), 2 lines Downloadable screensavers",,,,"2004, Q3",Discontinued,"88 x 48 x 24 mm, 82 cc (3.46 x 1.89 x 0.94 in)",115 g (4.06 oz),,Mini-SIM,20 voice dial numbers,"TFT, 256K colors",,"176 x 220 pixels, 8 lines",,,,,,No,5 MB,VGA,,Yes,,,,Yes,No,Removable Li-Ion 780 mAh battery (BA600),No,1.1,No,,No,Proprietary,,,Black,,,,,,,,,,,Up to 6 h,,Up to 190 h,,,Class 10,No,,"1000 x 10 fields, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola V555,https://cdn2.gsmarena.com/vv/bigpic/mov555.gif,GSM,GSM 850 / 900 / 1800 / 1900,"Second monochrome display (96 x 32 pixels), 2 lines Downloadable screensavers, wallpapers",,,,"2004, Q3",Discontinued,89 x 49 x 25 mm (3.50 x 1.93 x 0.98 in),120 g (4.23 oz),,Mini-SIM,No,"TFT, 65K colors",,"176 x 220 pixels, 8 lines",,,,,,No,5.5 MB,VGA,,Yes,,,,Yes,No,Removable Li-Ion 820 mAh battery,No,1.1,No,,No,Proprietary,,,,,,,,,,,,,,Up to 3 h 30 min,,Up to 225 h,,,Class 10,Yes,,"1000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola A840,https://cdn2.gsmarena.com/vv/bigpic/moa840.gif,GSM,GSM 900 / 1800,Second external 4096 colors display (96 x 64 pixels) Downloadable images,,,,"2004, Q1",Discontinued,94 x 49 x 24 mm (3.70 x 1.93 x 0.94 in),115 g (4.06 oz),,Mini-SIM,No,"TFT, 256K colors","2.2 inches, 35 x 44 mm, 15.2 cm2 (~33.1% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,,microSD (dedicated slot),,1.3 MP,LED flash,Yes,,,,Yes,No,Removable Li-Ion battery,No,No,Yes,,No,,,,,,,,,,,,,,,Up to  3 h,,Up to 160 h,,,Class 10,No,,"500 entries, Photo call",Yes,"SMS, EMS, MMS, Email, Instant Messaging",Yes,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,
motorola,Motorola E680,https://cdn2.gsmarena.com/vv/bigpic/moe680.gif,GSM,GSM 900 / 1800 / 1900,8-way navi key Downloadable logos,,,,"2004, Q1",Discontinued,"109 x 53.8 x 20.5 mm, 105 cc (4.29 x 2.12 x 0.81 in)",133 g (4.69 oz),,Mini-SIM,No,"TFT resistive touchscreen, 65K colors","2.5 inches, 38 x 50 mm, 19.4 cm2 (~33.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~160 ppi density)",,Linux,,Intel XScale 300 MHz,,SD,50 MB,VGA,,Yes,,,,"Yes, with stereo speakers",No,Removable Li-Ion 780 mAh battery,No,1.1,No,,FM radio,Proprietary,,,Satin Silver,,,,,,,,,,,Up to  6 h,,Up to 180 h,,,Class 10,No,,,,,,,,WAP 2.0/xHTML,"Vibration; Polyphonic, MP3 ringtones",,,,
motorola,Motorola E398,https://cdn2.gsmarena.com/vv/bigpic/moe398.gif,GSM,GSM 900 / 1800 / 1900,No,,,,"2004, Q1",Discontinued,108 x 46 x 21 mm (4.25 x 1.81 x 0.83 in),108 g (3.81 oz),,Mini-SIM,MP3 player MP4 player  iTAP Voice dial Organizer,"TFT, 65K colors","1.9 inches, 30 x 37 mm, 11.4 cm2 (~22.9% screen-to-body ratio)","176 x 220 pixels, 8 lines (~148 ppi density)",,,,,,"microSD, up to 1 GB (dedicated slot), 64 MB included",5 MB,VGA,LED flash,No,,,,"Yes, with stereo speakers (16 mm, 22 Khz with vibration)",No,Removable Li-Ion 830 mAh battery (BX610),No,1.1,No,,No,Proprietary,,,,,,,,,,,,,,Up to 7 h,,Up to 240 h,,,Class 10,No,,"1000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, EMail",5,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola C650,https://cdn2.gsmarena.com/vv/bigpic/moc650.gif,GSM,GSM 900 / 1800 / 1900,Downloadable screensavers,,,,"2004, Q1",Discontinued,103 x 44 x 20 mm (4.06 x 1.73 x 0.79 in),85 g (3.00 oz),,Mini-SIM,No,"CSTN, 65k colors",,"128 x 128 pixels, 6 lines, 1:1 ratio",,,,,,No,1.5 MB,VGA,,No,,,,Yes,No,Removable Li-Ion 800 mAh battery (BX200),No,No,No,,No,Proprietary,,,"2 - Midnight Blue, Cosmic Universe Blue",,,,,,,,,,,Up to 5 h,,Up to 190 h,,,Class 10,No,,"1000 entries, contact groups, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Instant Messaging","2 - Hungry Fish, Skipping Stones + Java downloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola V226,https://cdn2.gsmarena.com/vv/bigpic/motorola-v226.gif,GSM,GSM 900 / 1800 / 1900,Second external display 96 x 32 pixels   Screensavers and wallpapers Downloadable logos,,,,"2004, Q4",Discontinued,"83.5 x 44 x 25 mm, 80 cc (3.29 x 1.73 x 0.98 in)",103 g (3.63 oz),,Mini-SIM,No,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,,No,1.4 MB,VGA,,Yes,,,,Yes,No,Removable Li-Ion battery,No,No,No,,No,Proprietary,,,Silver,,,,,,,,,,,,,,,,Class 10,No,,"1000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Instant Messaging",MJ Puzzle,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola V188,https://cdn2.gsmarena.com/vv/bigpic/mov188.gif,GSM,GSM 850 / 900 / 1800 / 1900,"Second external mono display (96 x 32 pixels) Screensavers Downloadable screensavers, wallpapers",,,,"2004, Q4",Discontinued,"86 x 45.2 x 22.9 mm, 82 cc (3.39 x 1.78 x 0.90 in)",80 g (2.82 oz),,Mini-SIM,No,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 830 mAh battery,No,No,No,,No,miniUSB,,,"Silver, Black",,,,,,,,,,,Up to 5 h 50 min,,Up to 225 h,,,Class 10,No,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Instant Messaging",,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola V171,https://cdn2.gsmarena.com/vv/bigpic/mov171.gif,GSM,GSM 900 / 1800,"Screensavers Downloadable screensavers, wallpapers",,,,"2004, Q4",Discontinued,"106 x 44 x 23 mm, 72 cc (4.17 x 1.73 x 0.91 in)",83 g (2.93 oz),,Mini-SIM,No,"CSTN, 4096 colors",,"96 x 64 pixels, 3 lines, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 920 mAh battery,No,No,No,,No,,,,Silver,,,,,,,,,,,Up to 6 h 40 min,,Up to 300 h,,,Class 8,No,,SIM only,"10 dialed, 10 received, 10 missed calls","SMS, EMS, Instant Messaging",3,No,,WAP 1.2.1,"Vibration; Downloadable polyphonic, monophonic ringtones",,,,
motorola,Motorola C155,https://cdn2.gsmarena.com/vv/bigpic/moc155.gif,GSM,GSM 900 / 1800,"Screensavers Downloadable screensavers, wallpapers",,,,"2004, Q3",Discontinued,"104 x 49 x 24 mm, 79 cc (4.09 x 1.93 x 0.94 in)",80 g (2.82 oz),,Mini-SIM,No,"CSTN, 4096 colors",,"98 x 67 pixels, 5 lines, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 920 mAh battery (BA250),No,No,No,,No,,,,Shadow Anthracite,,,,,,,,,,,Up to 8 h,,Up to 380 h,,,Class 4,No,,SIM Only,"10 dialed, 10 received, 10 missed calls","SMS, EMS","3 - Racing, Torpedo, Magic",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,,,
motorola,Motorola C116,https://cdn2.gsmarena.com/vv/bigpic/motorola-c116.gif,GSM,GSM 900 / 1800,Screensavers,,,,"2004, Q3",Discontinued,"98 x 45 x 21 mm, 81 cc (3.86 x 1.77 x 0.83 in)",81 g (2.86 oz),,Mini-SIM,No,Monochrome graphic,,"96 x 64 pixels, 5 lines, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 930 mAh battery,No,No,No,,No,,,,Dark Pearl Blue,,,,,,,,,,,Up to 8 h,,Up to 120 h,,,No,No,,SIM based only,"10 dialed, 10 received, 10 missed calls",SMS,"3 - Chess, Small Bee, Spring Ball",No,,,"Vibration; Monophonic ringtones, composer",,,,
motorola,Motorola C115,https://cdn2.gsmarena.com/vv/bigpic/moc115.gif,GSM,GSM 900 / 1800,Screensavers,,,,"2004, Q3",Discontinued,"98 x 45 x 21 mm, 81 cc (3.86 x 1.77 x 0.83 in)",81 g (2.86 oz),,Mini-SIM,No,Monochrome graphic,,"96 x 64 pixels, 5 lines, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 860 mAh battery (BA520),No,No,No,,No,,,,"2 - Shadow Anthracite, Cosmic Blue",,,,,,,,,,,Up to 4 h,,Up to 100 h,,,No,No,,SIM based only,"10 dialed, 10 received, 10 missed calls",SMS,"3 - Chess, Small Bee, Spring Ball",No,,,"Vibration; Monophonic ringtones, composer",,,,
motorola,Motorola MPx,https://cdn2.gsmarena.com/vv/bigpic/mompx300.gif,GSM,GSM 900 / 1800 / 1900,Second color STN display (96 x 64 pixels) Dual hinges allow to open the device in both portrait and landscape mode,,,,"2004, Q1",Discontinued,"99.7 x 61.2 x 24 mm, 140 cc (3.93 x 2.41 x 0.94 in)",174 g (6.14 oz),,Mini-SIM,16 MB free,"TFT resistive touchscreen, 65k colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~39.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,Microsoft PocketPC 2003 SE,TI OMAP 1710,200 MHz ARM926EJ-S,,MMC/SD,32 MB,1.3 MP,LED flash,Yes,,,,No,No,Removable Li-Ion 960 mAh battery,Wi-Fi 802.11b,1.1,No,,No,Proprietary,,,,,,,,,,,,,,Up to  3 h,,Up to 100 h,Yes,,Yes,No,QWERTY,,,,,,,"WAP 2.0/xHTML, HTML",Vibration; Polyphonic(24) ringtones,,,,
motorola,Motorola MPx220,https://cdn2.gsmarena.com/vv/bigpic/mompx220.gif,GSM,GSM 850 / 900 / 1800 / 1900,Second display CSTN 4096 colors (96 x 64 pixels) Downloadable wallpapers and screensavers,,,,"2004, Q1",Discontinued,"100 x 48 x 24.3 mm, 99 cc (3.94 x 1.89 x 0.96 in)",110 g (3.88 oz),,Mini-SIM,"32 MB user accessible, 25 MB free","TFT, 65k colors","2.0 inches, 31 x 39 mm, 12.6 cm2 (~26.2% screen-to-body ratio)","176 x 220 pixels, 8 lines (~141 ppi density)",,Microsoft Smartphone 2003,TI OMAP 1611,204 MHz ARM926EJ-S,,miniSD (512 MB max),64 MB,1.3 MP,LED flash,Yes,,,,Yes,No,Removable Li-Ion 1000 mAh battery,No,1.1,No,,No,Proprietary,,,Silver,,,,,,,,,,,5 h - 7h,,140 h - 260 h,Yes,,Class 8,No,,,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)","Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola MPx100,https://cdn2.gsmarena.com/vv/bigpic/mompx100.gif,GSM,GSM 900 / 1800 / 1900,Downloadable wallpaper and screensavers,,,,"2004, Q1",Cancelled,"114 x 50 x 22 mm, 106 cc (4.49 x 1.97 x 0.87 in)",130 g (4.59 oz),,Mini-SIM,No,"TFT, 65k colors",,"176 x 220 pixels, 9 lines",,Microsoft Smartphone 2003,TI OMAP 1710,200 MHz ARM926EJ-S,,SD,64 MB,1.3 MP,LED flash,No,,,,No,No,Removable Li-Ion battery,No,1.1,Yes (optional),,No,Proprietary,,,,,,,,,,,,,,,,,Yes,,Yes,No,,,,,,,,"WAP 1.2.1, HTML",Vibration; Polyphonic(16) ringtones,,,,
motorola,Motorola V872,https://cdn2.gsmarena.com/vv/bigpic/mov872.gif,GSM,GSM 900 / 1800 / 1900,Second OLED display (96 x 32 pixels) Downloadable screensavers wallpapers,,,,"2004, Q3",Discontinued,"87 x 46 x 21.8 mm, 85 cc (3.43 x 1.81 x 0.86 in)",90 g (3.17 oz),,Mini-SIM,No,"TFT, 65K colors",,128 x 160 pixels,,,,,,No,,VGA,,Yes,,,,No,No,Removable Li-Ion 810 mAh battery,No,No,No,,No,Proprietary,,,,,,,,,,,,,,Up to 4 h,,Up to 270 h,,,Yes,No,,Photo call,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes + Java downloadable,Yes,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,,
motorola,Motorola V1000,https://cdn2.gsmarena.com/vv/bigpic/mov1000.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"Second display (96 x 80 pixels), 65K colors Downloadable screensavers, wallpapers and ringtones",UMTS 2100,,"Yes, 384 kbps","2004, Q1",Cancelled,100 cc,91 g (3.21 oz),,Mini-SIM,"MP3, MP4 player Organizer Predictive text input Voice memo/dial","LCD, 256K colors","2.2 inches, 33 x 45 mm, 15.0 cm2","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,,microSD (dedicated slot),,1.3 MP,,No,Yes,,,Yes,No,Removable Li-Ion battery,No,Yes,"Yes, with A-GPS",,No,,,,Silver,,,,,,,,,,,,,,Yes,,,,,Photo call,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes,Yes,,WAP 2.0/xHTML,"Vibration; Polyphonic(60), MP3 ringtones",,,,
motorola,Motorola E1000,https://cdn2.gsmarena.com/vv/bigpic/moe1000.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"Downloadable screensavers, wallpapers and ringtones",UMTS 2100,,"Yes, 384 kbps","2004, Q1",Discontinued,"114 x 52 x 23 mm, 105 cc (4.49 x 2.05 x 0.91 in)",140 g (4.94 oz),,Mini-SIM,MP3/AAC/MP4 player Organizer Predictive text input Voice memo/dail,"TFT, 256K colors","2.3 inches, 16.4 cm2 (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,,,,,microSD (dedicated slot),16 MB,1.2 MP,LED flash,Yes,Yes,,,"Yes, with stereo speakers",No,Removable Li-Ion 820 mAh battery (BX610),No,1.1,Yes,,No,Proprietary,,,Black,,,,,,,,,,,Up to 2 h 10 min,,Up to 155 h,,,,,,"1000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola A1000,https://cdn2.gsmarena.com/vv/bigpic/moa1000.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"Downloadable screensavers, wallpapers and ringtones",UMTS 2100,,"Yes, 384 kbps","2004, Q1",Discontinued,"116 x 57.5 x 20 mm, 115 cc (4.57 x 2.26 x 0.79 in)",160 g (5.64 oz),,Mini-SIM,16 MB available,"TFT resistive touchscreen, 65K colors","2.9 inches, 40 x 62 mm, 24.8 cm2 (~37.2% screen-to-body ratio)","208 x 320 pixels, 3:2 ratio (~132 ppi density)",,"Symbian 7.0, UIQ v2.1 UI",TI OMAP 1510,168 MHz ARM925T,,microSD (dedicated slot),24 MB,1.3 MP,,No,Yes,,,"Yes, with stereo speakers",No,Removable Li-Ion 1600 mAh battery,No,1.1,"Yes, with A-GPS",,No,Proprietary,,,Grey,,,,,,,,,,,Up to 2 h 30 min,,Up to 150 h,,,,,,,,,,,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,
motorola,Motorola A768i,https://cdn2.gsmarena.com/vv/bigpic/moa768.gif,GSM,GSM 900 / 1800 / 1900,GSM 900 / 1800 - Motorola A768,,,,"2004, Q1",Discontinued,"100 x 53 x 21 mm, 100 cc (3.94 x 2.09 x 0.83 in)",120 g (4.23 oz),,Mini-SIM,Handwriting and speech recognition (Chi & Eng),"TFT resistive touchscreen, 65K colors",,"240 x 320 pixels, 4:3 ratio",,Linux,,206 MHz,,No,96 MB,CIF,,QCIF,,,,No,No,Removable Li-Ion 780 mAh battery (77639),No,1.1,No,,No,Proprietary,,,Mr. black,,,,,,,,,,,Up to 6 h,,Up to 180 h,Yes,,Class 10,No,,,,,,,,"WAP 2.0/xHTML, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,,,
motorola,Motorola A630,https://cdn2.gsmarena.com/vv/bigpic/moa630.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,,,"2004, Q1",Discontinued,"99 x 45 x 23 mm, 82 cc (3.90 x 1.77 x 0.91 in)",100 g (3.53 oz),,Mini-SIM,5-way navigation Downloadable logos,"TFT, 65K colors",,"176 x 220 pixels, 8 lines",,,,,,No,5 MB,VGA,,No,,,,Yes,No,Removable Li-Ion 850 mAh battery (SNN5683),No,1.1,No,,No,,,,,,,,,,,,,,,Up to 4 h,,Up to 240 h,,,Class 10,No,QWERTY,1000,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes + Java downloadable,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola C380/C385,https://cdn2.gsmarena.com/vv/bigpic/moc380.gif,GSM,GSM 900 / 1800 / 1900,Screensavers and wallpapers Downloadable logos,,,,"2004, Q1",Discontinued,"107 x 44 x 20.9 mm, 80 cc (4.21 x 1.73 x 0.82 in)",80 g (2.82 oz),,Mini-SIM,No,"CSTN, 65K colors",,"128 x 128 pixels, 5 lines, 1:1 ratio",,,,,,No,1.8 MB,,,,,,,Yes,No,Removable Li-Ion 800 mAh battery (BX200),No,No,No,,No,Proprietary,,,"Cosmic Universe Blue, Shadow Anthracite",,,,,,,,,,,Up to 5 h,,Up to 190 h,,,Class 10,No,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS","Hungry Fish, Skipping Stones + downloadable",Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic ringtones, composer",,,,
motorola,Motorola V80,https://cdn2.gsmarena.com/vv/bigpic/mov80.gif,GSM,GSM 900 / 1800 / 1900,"Screensavers and wallpapers Downloadable logos, screensavers",,,,"2003, Q4",Discontinued,"99 x 45 x 23 mm, 82 cc (3.90 x 1.77 x 0.91 in)",108 g (3.81 oz),,Mini-SIM,No,"TFT, 65K colors",,"176 x 220 pixels, 8 lines",,,,,,No,5 MB,VGA,,No,,,,Yes,No,Removable Li-Ion 820 mAh battery (BA620),No,1.1,No,,No,Proprietary,,,Onyx and Platinum,,,,,,,,,,,Up to 6 h,,Up to 280 h,,,Class 10,No,,"2000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging","3 - Hungry Fish, Skipping Stones, SlideShow","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola C289,https://cdn2.gsmarena.com/vv/bigpic/moc289.gif,GSM,GSM 900 / 1800,7 colors backlight Downloadable logos,,,,"2003, Q1",Discontinued,"105 x 41 x 18 mm, 79 cc (4.13 x 1.61 x 0.71 in)",89 g (3.14 oz),,Mini-SIM,No,Monochrome graphic,,"64 x 96 pixels, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 540 mAh battery,No,No,No,,No,,,,"Black, White",,,,,,,,,,,Up to 3 h,1.53 W/kg (head)     1.45 W/kg (body),Up to 120 h,,,No,No,,250,"10 dialed, 10 received, 10 missed calls",SMS,3,No,,WAP,Vibration; Downloadable monophonic ringtones,,,,
motorola,Motorola C205,https://cdn2.gsmarena.com/vv/bigpic/moc205.gif,GSM,GSM 900 / 1800,Screensavers Green backlight,,,,"2004, Q1",Discontinued,"105 x 44 x 20 mm, 70 cc (4.13 x 1.73 x 0.79 in)",84 g (2.96 oz),,Mini-SIM,"30 message templates (25 fixed, 5 personal)",Monochrome graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,,No,,,,,,,,No,No,Removable Li-Ion 700 mAh battery (BA240),No,No,No,,No,,,,Silver with colour lenses,,,,,,,,,,,Up to 6 h,,Up to 192 h,,,No,No,,100,"10 dialed, 10 received, 10 missed calls",SMS,"3 - Tetris, Snake, Box World",No,,WAP 1.1,Vibration; Downloadable monophonic ringtones,,,,
motorola,Motorola V400p,https://cdn2.gsmarena.com/vv/bigpic/mov400p.gif,GSM,GSM 850 / 900 / 1800 / 1900,"Second display (96 x 32 pixels), 2 lines Downloadable screensavers, wallpapers and ringtones",,,,"2004, Q1",Discontinued,"89 x 49 x 24.8 mm, 86 cc (3.50 x 1.93 x 0.98 in)",123 g (4.34 oz),,Mini-SIM,No,"TFT, 65K colors",,"176 x 220 pixels, 8 lines",,,,,,No,5 MB,VGA,,No,,,,Yes,No,Removable Li-Ion 700 mAh battery (SNN5704),No,No,No,,No,Proprietary,,,Silver,,,,,,,,,,,Up to 8 h,,Up to 210 h,,,Class 10,No,,"500 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, WAV ringtones",,,,
motorola,Motorola V220,https://cdn2.gsmarena.com/vv/bigpic/mov220.gif,GSM,GSM 900 / 1800 / 1900,Second external display 96 x 32 pixels   Screensavers and wallpapers Downloadable logos,,,,"2003, Q4",Discontinued,"85.5 x 44 x 24 mm, 80 cc (3.37 x 1.73 x 0.94 in)",100 g (3.53 oz),,Mini-SIM,No,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,,No,1.8 MB,VGA,,No,,,,Yes,No,Removable Li-Ion 860 mAh battery (BX200),No,No,No,,No,Proprietary,,,Silver,,,,,,,,,,,Up to 5 h,,Up to 216 h,,,Class 10,No,,"500 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS","Hungry Fish, OptItOut","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,,
motorola,Motorola V180,https://cdn2.gsmarena.com/vv/bigpic/mov180.gif,GSM,GSM 900 / 1800 / 1900,GSM 850 / 1800 / 1900 - US version,,,,"2004, Q1",Discontinued,"86 x 45 x 25 mm, 79 cc (3.39 x 1.77 x 0.98 in)",92 g (3.25 oz),,Mini-SIM,Second external B/W display 96 x 65 pixels   Screensavers and wallpapers Downloadable logos,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,,No,1.5 MB,,,,,,,Yes,No,Removable Li-Ion 860 mAh battery (BX200),No,No,No,,No,miniUSB,,,"Piano Black, Midnight Blue, Dark Cherry Red, and Purple",,,,,,,,,,,Up to 5 h,,Up to 216 h,,,Class 10,No,,Yes,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Instant Messaging","Hungry Fish, Skipping Stones + Java dwnloadable","Yes, MIDP 2.0",,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 ringtones, composer","English, Russian, Hebrew, Arabic, Simple Chinese,",,,
motorola,Motorola V878,https://cdn2.gsmarena.com/vv/bigpic/mov878.gif,GSM,GSM 900 / 1800 / 1900,Second LCD display (96 x 64 pixels) Screensavers and wallpapers Downloadable logos,,,,"2003, Q4",Discontinued,82 x 42 x 21.5 mm (3.23 x 1.65 x 0.85 in),85 g (3.00 oz),,Mini-SIM,No,"TFT, 65K colors",,128 x 160 pixels,,,,,,No,,VGA,LED flash,Yes,,,,No,No,Removable Li-Ion 640 mAh battery,No,No,No,,No,,,,,,,,,,,,,,,Up to 6 h,,Up to 200 h,,,Yes,No,,"300 entries, contact groups, Photo call","20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS","2 - BombHunt , SpaceFighter + Java downloadable",Yes,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,,
motorola,Motorola A925,https://cdn2.gsmarena.com/vv/bigpic/moa925.gif,GSM / UMTS,GSM 900 / 1800 / 1900,MP3/MP4 player Organizer Predictive text input Sync ML Voice memo,UMTS 2100,,"Yes, 384 kbps","2003, Q4",Discontinued,"148 x 60 x 24 mm, 175 cc (5.83 x 2.36 x 0.94 in)",210 g (7.41 oz),,Mini-SIM,Removable Li-Po 1050 mAh battery (BA680),"TFT resistive touchscreen, 65K colors",,"208 x 320 pixels, 3:2 ratio",,"Symbian 7.0, UIQ 2.0",TI OMAP 1510,168 MHz ARM925T,,"MMC/SD, 32 MB SD included",12 MB,VGA,,Yes,Yes,,,No,No,,No,1.1,Yes,,No,Proprietary,,,,,,,,,,,,,,Up to 2 h,,Up to 160 h,Yes,,,,,,,,,,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3 , WAV ringtones",,,,
motorola,Motorola A920,https://cdn2.gsmarena.com/vv/bigpic/moa920.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"MIDI, AMR ringtones",UMTS 2100,,"Yes, 384 kbps",2003,Discontinued,"148 x 60 x 24 mm, 175 cc (5.83 x 2.36 x 0.94 in)",212 g (7.48 oz),,Mini-SIM,MP3/MP4 player Predictive text input Organizer Sync ML Voice memo,"TFT resistive touchscreen, 65K colors",,"208 x 320 pixels, 3:2 ratio",,"Symbian 7.0, UIQ 2.0",TI OMAP 1510,168 MHz ARM925T,,"MMC/SD, 32 MB SD included",8 MB,VGA,,Yes,Yes,,,No,No,Removable Li-Po 1050 mAh battery (BA680),No,Yes,Yes,,No,Proprietary,,,,,,,,,,,,,,Up to 2 h,,Up to 160 h,,,,,,,,,,,,"WAP 2.0/xHTML, HTML (Opera)","Vibration; Downloadable polyphonic, MP3, WAV ringtones",,,,
