Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad,Dual or Triple,Five
b'oppo',b'Oppo R7',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r7-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'HSDPA 850 / 900 / 1900 / 2100 - Global, Taiwan'","b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 40(2300) - Global'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, May'","b'Available. Released 2015, May'",b'143 x 71 x 6.3 mm (5.63 x 2.80 x 0.25 in)',b'147 g (5.19 oz)',"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.0 inches, 67.7 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~445 ppi density)'",b'Android 4.4.2 (KitKat); ColorOS 2.1',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.2, PDAF'",b'1080p@30fps',"b'8 MP, f/2.4'",b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'","b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 28(700), 40(2300) - Taiwan'","b'Golden, Silver'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, panorama, HDR, Schneider-Kreuznach optics'",,,b'R7f',b'Non-removable Li-Po 2320 mAh battery',b'About 360 EUR',,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',,,,,,,,,,,,,"b'Contrast ratio: Infinite (nominal), 3.320 (sunlight)'",b'Photo / Video',b'Voice 65dB / Noise 66dB / Ring 73dB',b'Noise -93.2dB / Crosstalk -94.1dB',b'Endurance rating 63h',,,,,,,,,b'Basemark OS II: 737 / Basemark OS II 2.0: 757Basemark X: 5382',,,,,
b'oppo',b'Oppo Neo 5 (2015)',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-neo-5s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'HSDPA 2100 - Vietnam, India, Indonesia, Bangladesh, Morocco, AlgeriaIran'",,b'HSPA',"b'2015, June'","b'Available. Released 2015, August'",b'131.9 x 65.5 x 8 mm (5.19 x 2.58 x 0.31 in)',b'135 g (4.76 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat); ColorOS 2',"b'microSD, up to 32 GB (dedicated slot)'","b'8/16 GB, 1 GB RAM'","b'8 MP, f/2.0, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 2100 - Other regions',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Po 2000 mAh battery',"b'Blue, White'",,b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,"b'LED flash, HDR, panorama'",,,,,b'About 70 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Neo 5s',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-neo-5s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - SIM 1 & SIM 2',"b'LTE band 1(2100), 3(1800), 7(2600) - SIM 1 & SIM 2'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, May'","b'Available. Released 2015, May'",b'131.9 x 65.5 x 8 mm (5.19 x 2.58 x 0.31 in)',b'135 g (4.76 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat); ; ColorOS 2',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'LTE band 1(2100), 4(1700/2100), 7(2600) - for Mexico'","b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Po 2000 mAh battery',"b'Blue, White'",,b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',,"b'LED flash, HDR, panorama'",,,,,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Joy Plus',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-joy-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',,b'HSPA',"b'2015, April'","b'Available. Released 2015, May'",b'124 x 63 x 9.9 mm (4.88 x 2.48 x 0.39 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4 (KitKat); ColorOS 2',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'",b'3.15 MP',b'720p',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Blue'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,b'R1011',,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Mirror 3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-mirror-3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - Global model',"b'LTE band 1(2100), 3(1800), 4(1700/2100), 7(2600) - Global model'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2015, January'","b'Available. Released 2015, January'",b'137.7 x 68.8 x 8.9 mm (5.42 x 2.71 x 0.35 in)',b'130 g (4.59 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~64.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.4 (KitKat)',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, 1/3.2"", 1.4\xc2\xb5m, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",,"b'White, Blue'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',,"b'LED flash, HDR, panorama'",,,,,b'About 270 EUR',,b'Fast battery charging 20W: 100% in 90 min (VOOC Flash Charge)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A31',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a31.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'TD-SCDMA',"b'LTE band 38(2600), 39(1900), 40(2300), 41(2500)'","b'TD-SCDMA, LTE Cat4 150/50 Mbps'","b'2015, April'","b'Available. Released 2015, April 17'",b'131.9 x 65.5 x 8 mm (5.19 x 2.58 x 0.31 in)',b'135 g (4.76 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4 (KitKat)',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2000 mAh battery',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Blue'",,b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',,b'LED flash',,,,,b'About 150 EUR',,,b'Up to 240 h',b'Up to 7 h',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R1x',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r1c-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600)'","b'HSPA, LTE'","b'2015, January'","b'Available. Released 2015, January'",b'140.6 x 70.1 x 6.8 mm (5.54 x 2.76 x 0.27 in)',b'130 g (4.59 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4 (KitKat); ColorOS 2',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Po 2420 mAh battery',"b'Dark blue, White'",,b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, HDR, panorama'",,,,,b'About 340 EUR',,,b'Up to 250 h',b'Up to 8 h',,,,,,,,,,,"b'Contrast ratio: 836 (nominal), 2.281 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 69dB',b'Noise -93.5dB / Crosstalk -94.7dB',b'Endurance rating 56h',,,,,,,,,b'Basemark OS II: 745 / Basemark OS II 2.0: 753Basemark X: 4018',,,,,
b'oppo',b'Oppo U3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-u3-new.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'TD-SCDMA',"b'LTE band 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2015, January'","b'Available. Released 2015, April'",b'156.8 x 81 x 8 mm (6.17 x 3.19 x 0.31 in)',b'195 g (6.88 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.9 inches, 93.9 cm2 (~74.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~377 ppi density)'",b'Android 4.4.4 (KitKat); ColorOS 2',"b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'1080p@30fps',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 3000 mAh battery',"b'White, Black'",,b'Mediatek MT6752 (28 nm)',b'Octa-core 1.7 GHz Cortex-A53',b'Mali-T760MP2',,"b'LED flash, HDR, panorama'",b'LED flash',b'Yes',,,,,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',b'Up to 400 h (3G)',b'Up to 10 h (3G)',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R5',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r5-new1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 4(1700/2100), 7(2600), 8(900), 17(700), 20(800), 28(700), 40(2300)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2014, October'","b'Available. Released 2014, December'",b'148.9 x 74.5 x 4.9 mm (5.86 x 2.93 x 0.19 in)',b'155 g (5.47 oz)',b'Micro-SIM',"b'AMOLED capacitive touchscreen, 16M colors'","b'5.2 inches, 74.9 cm2 (~67.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~423 ppi density)'",b'Android 4.4.4 (KitKat); ColorOS 2',b'No',"b'16 GB, 2 GB RAM'","b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, AF'","b'1080p@60fps, 720p@120fps'","b'5 MP, f/2.5'",b'',b'Yes',b'No',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Po 2000 mAh battery',"b'Silver, Gold'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, panorama, HDR'",,,b'R8106',,b'About 400 EUR',,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',,,,,,,,,,,,,,b'Photo / Video',,,b'Endurance rating 38h',,,,,,,,,b'Basemark OS II: 772 / Basemark OS II 2.0: 710Basemark X: 4855',,,,,
b'oppo',b'Oppo N3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-n3-new1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 4(1700/2100), 7(2600), 8(900), 17(700), 20(800), 28(700), 40(2300)'","b'HSPA, LTE'","b'2014, October'","b'Available. Released 2015, January'",b'161.2 x 77 x 9.9 mm (6.35 x 3.03 x 0.39 in)',b'192 g (6.77 oz)',b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 82.6 cm2 (~66.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~403 ppi density)'",b'Android 4.4.4 (KitKat); ColorOS 2',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'32 GB, 2 GB RAM'","b'16 MP, f/2.2, 1/2.3"", 1.34\xc2\xb5m, AF'","b'1080p@60fps, 720p@120fps'",b'Motorized rotating pop-up main camera module',"b'1080p@60fps, 720p@120fps'",b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB Host'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'O-Click 2.0 bluetooth remote control',b'White',b'Corning Gorilla Glass 3',b'Qualcomm MSM8974AA Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',,"b'Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)'","b'Dual-LED flash, HDR, Schneider Kreuznach certified optics, auto panorama (motorized rotation)'",b'Yes',b'N5206',b'Non-removable Li-Po 3000 mAh battery',b'About 550 EUR',,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',,,,,,,,,,,,,,b'Photo / Video',,,b'Endurance rating 64h',,,,,,,,,b'Basemark OS II: 1280 / Basemark OS II 2.0: 1241Basemark X: 10095',,,,,
b'oppo',b'Oppo R1S',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r1s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all versions',b'HSDPA 850 / 900 / 1900 / 2100 TD-SCDMA',"b'LTE band 3(1800), 7(2600), 38(2600), 39(1900), 40(2300)'","b'HSPA, LTE'","b'2014, April'","b'Available. Released 2014, June'",b'142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in)',b'140 g (4.94 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.3 (Jelly Bean)',b'No',"b'16 GB, 1 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100 - R1K',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'White, Blue'",b'Corning Gorilla Glass 3',b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',,"b'LED flash, panorama, HDR'",,,b'R8006',b'Non-removable Li-Ion 2410 mAh battery',b'About 290 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Neo 3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-neo3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, August'","b'Available. Released 2014, August'",b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'128 g (4.52 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'5 MP, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1900 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,"b'White, Black'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,b'R831K',,b'About 130 EUR',,,,,,,b'Plastic body',,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Find 5 Mini',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-find-5-mini.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2014, January'","b'Available. Released 2014, January'",b'137 x 68 x 7.7 mm (5.39 x 2.68 x 0.30 in)',b'128 g (4.52 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Po 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'White, Black'",,b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,b'R827',,b'About 240 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R2001 Yoyo',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-yoyo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2014, May'","b'Available. Released 2014, May'",b'138.5 x 69.5 x 9.2 mm (5.45 x 2.74 x 0.36 in)',b'145 g (5.11 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~63.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'5 MP, AF'",b'720p',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1900 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black'",,b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,"b'R20, R2001'",,b'About 200 EUR',,,b'Up to 350 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R1001 Joy',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-joy.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, May'","b'Available. Released 2014, May'",b'124 x 63 x 9.9 mm (4.88 x 2.48 x 0.39 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,b'R1001',,b'About 100 EUR',,,b'Up to 280 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Neo 5',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-neo-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 42.2/5.76 Mbps',"b'2014, August'","b'Available. Released 2014, August'",b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'132.5 g (4.69 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.3 (Jelly Bean); ColorOS 1.4',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'",b'5 MP',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1900 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,b'Black',,b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,"b'LED flash, panorama, HDR'",,,"b'1201, R831L'",,b'About 140 EUR',,,,,,,b'Plastic body',,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo N1 mini',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-n1-mini1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 4(1700/2100), 7(2600)'","b'HSPA, LTE'","b'2014, August'","b'Available. Released 2014, August'",b'148.4 x 72.2 x 9.2 mm (5.84 x 2.84 x 0.36 in)',b'150 g (5.29 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.3 (Jelly Bean); ColorOS 1.4',b'No',"b'16 GB, 2 GB RAM'","b'13 MP, 1/3.2"", AF'",b'1080p@30fps',b'Rotating pop-up main camera module',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2140 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,b'White',,b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',,"b'LED flash, panorama, HDR'",b'LED flash',,,,b'About 330 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
