Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'celkon',b'Celkon C555',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c555.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'108.3 x 54.8 x 12.5 mm (4.26 x 2.16 x 0.49 in)',b'108 g (3.81 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'3.2 inches, 29.1 cm2 (~49.1% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'3D UI',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Yellow, Black'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C205',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c205.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'113 x 48.5 x 15.5 mm (4.45 x 1.91 x 0.61 in)',b'86 g (3.03 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 1.80, 10.2 cm2 (~18.6% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 350 h',b'Up to 4 h',b'Yes',b'No',,,b'200 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C44',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c44.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in)',b'96 g (3.39 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black/Red, Black/Orange'",,,,,,,,,,b'Removable Li-Ion 1800 mAh battery',,,,b'Up to 500 h',b'Up to 12 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C101',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c101.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'111 x 46 x 15.3 mm (4.37 x 1.81 x 0.60 in)',b'72 g (2.54 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.0% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,,,,,b'Yes',b'No',b'Flashlight',b'No',b'No',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Orange',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'No',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C33',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c33.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'111 x 46 x 14.3 mm (4.37 x 1.81 x 0.56 in)',b'77 g (2.72 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'microUSB',b'',b'Audio/video player',"b'Black/Yellow, Black/Silver'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 9 h 20 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C550',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c550.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'112.2 x 48.5 x 14.9 mm (4.42 x 1.91 x 0.59 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~32.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Silver',,,,,,,,,,b'Removable Li-Ion 1550 mAh battery',,,,b'Up to 550 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C66',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c66.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in)',b'110 g (3.88 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 2000 mAh battery',,,,b'Up to 600 h',b'Up to 12 h 30 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C339',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c339.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'108 x 44.5 x 15 mm (4.25 x 1.75 x 0.59 in)',b'83 g (2.93 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~21.2% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',b'About 20 EUR',,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'200 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C10',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c10.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in)',b'81 g (2.86 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'No',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 150 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C770',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c770.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in)',b'102 g (3.60 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black/Red, Black/Silver'",,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',,,,b'Up to 550 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C20',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c20.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in)',b'83 g (2.93 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Orange',,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 150 h',b'Up to 4 h 40 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C369',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c369.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'117 x 45 x 10 mm (4.61 x 1.77 x 0.39 in)',b'102 g (3.60 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~28.9% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Gray/Silver, Black/Silver'",,,,,,b'LED flash',,,,b'Removable Li-Ion 800 mAh battery',b'About 30 EUR',,,b'Up to 200 h',b'Up to 5 h 50 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C88',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c88.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'109 x 54.5 x 14 mm (4.29 x 2.15 x 0.55 in)',b'98 g (3.46 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'3.2 inches, 29.1 cm2 (~49.1% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player King movies',b'Black',,,,,,,,,,b'Removable Li-Ion 1300 mAh battery',b'About 50 EUR',,,b'Up to 220 h',b'Up to 5 h',b'Yes',b'No',,,b'2000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C2000',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c2000.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'119 x 55.7 x 14 mm (4.69 x 2.19 x 0.55 in)',b'143 g (5.04 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.8 inches, 24.3 cm2 (~36.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black',,,,,,,,,,b'Removable Li-Ion 2000 mAh battery',b'About 40 EUR',,,b'Up to 650 h',b'Up to 11 h 40 min',b'Yes',b'No',,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C007',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c007.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'110 x 46 x 11 mm (4.33 x 1.81 x 0.43 in)',b'103 g (3.63 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~30.1% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Spy camera',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',b'About 20 EUR',,,b'Up to 550 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C999',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c999.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'UMTS 2100 / 1800',,"b'Yes, 384 kbps'",b'2011',b'Discontinued',b'112 x 60 x 12.5 mm (4.41 x 2.36 x 0.49 in)',b'100 g (3.53 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Optical trackpad',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'SNS integration Audio/video player',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',,,,,b'1000 entries',b'Yes',"b'SMS, MMS, Email, Push Email'",b'Yes',b'Yes',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon C777',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c777.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'114.4 x 51.4 x 15.6 mm (4.50 x 2.02 x 0.61 in)',b'104 g (3.67 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~30.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, Gray'",,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',b'About 30 EUR',,,b'Up to 550 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C1',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c1.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'105 x 55 x 9 mm (4.13 x 2.17 x 0.35 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~21.8% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black/Yellow, Black/Red'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon C444',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c444.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in)',b'67 g (2.36 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Silver',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',b'About 20 EUR',,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C2',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c2.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'99 x 56 x 9 mm (3.90 x 2.20 x 0.35 in)',b'75 g (2.65 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 9.8 cm2 (~17.7% screen-to-body ratio)'",b'160 x 228 pixels (~155 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'Audio/video player',"b'Black, White, Gray'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'800 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon C225',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c225.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'111 x 44 x 10 mm (4.37 x 1.73 x 0.39 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.0 cm2 (~30.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black/Silver',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',b'About 30 EUR',,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C111',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c111.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'111 x 46 x 11.4 mm (4.37 x 1.81 x 0.45 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~29.8% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'White/Red, Black/Silver'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'250 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C99',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c99.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2010',b'Discontinued',b'110 x 55 x 10 mm (4.33 x 2.17 x 0.39 in)',b'86 g (3.03 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.8 inches, 24.3 cm2 (~40.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'Audio/video player',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 800 mAh battery',b'About 40 EUR',,,b'Up to 200 h',b'Up to 5 h 50 min',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C3',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c3.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'117 x 61 x 13 mm (4.61 x 2.40 x 0.51 in)',b'129 g (4.55 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~21.3% screen-to-body ratio)'",b'220 x 176 pixels (~128 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'No',b'Black/White',,,,,,,,,,b'Removable Li-Ion 1300 mAh battery',,,,b'Up to 500 h',b'Up to 6 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Java',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon C669',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c669.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2010',b'Discontinued',b'115 x 46 x 11 mm (4.53 x 1.81 x 0.43 in)',b'96 g (3.39 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~33.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1300 mAh battery',b'About 30 EUR',,,b'Up to 500 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C9',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c9.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2010',b'Discontinued',b'109 x 60 x 11 mm (4.29 x 2.36 x 0.43 in)',b'103 g (3.63 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~27.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'3.2 MP',b'Yes',,,b'Yes',b'Yes',b'Trackball',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'No',"b'Black, White'",,,,,,,,,,b'Removable Li-Ion 1050 mAh battery',b'About 20 EUR',,,b'Up to 500 h',b'Up to 6 h',b'Yes',b'Yes',,,b'2000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Java',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon C11',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c11.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'98 x 50 x 12 mm (3.86 x 1.97 x 0.47 in)',b'75 g (2.65 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.5 inches, 7.1 cm2 (~14.5% screen-to-body ratio)'",b'128 x 160 pixels (~137 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,,,,,b'Yes',b'No',b'Flashlight',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',b'No',"b'Gray, White'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 150 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
