Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'sony_ericsson',b'Sony Ericsson W890',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-w890.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, November. Released 2008, February'",b'Discontinued',b'104 x 46.5 x 9.9 mm (4.09 x 1.83 x 0.39 in)',b'78 g (2.75 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~25.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Memory Stick Micro (M2), up to 4 GB, 2 GB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'32 MB',b'Walkman player 3.0 SensMe TrackID music recognition Predictive text input Photo editor Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML (NetFront 3.4), RSS reader'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery  (BST-33)',b'Up to 360 h (2G) / Up to 310 h (3G)',b'Up to 9 h 30 min (2G) / Up to 4 h 30 min (3G)',"b'Espresso Black, Mocha Brown, Sparkling Silver'",b'3.15 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,,,,,b'Videocall camera',b'',,,,,,,,,,b'About 110 EUR',b'Voice 69dB / Noise 78dB / Ring 72dB',,,,,,,,,,,,b'1.38 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson K660',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-k660.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, November. Released 2008, February'",b'Discontinued',b'104 x 47 x 15 mm (4.09 x 1.85 x 0.59 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~25.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Memory Stick Micro (M2), up to 4 GB, 256 MB included'","b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'32 MB',b'Location services MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML(NetFront 3.4), RSS feeds'",b'3 + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 330 h (2G) / Up to 330 h (3G)',b'Up to 9 h (2G) / Up to 4 h 30 min (3G)',"b'Lime on white, Wine on black, Cyan on black, Silver on black'",b'2 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,,,,,b'CIF videocall camera',b'',,,,,,,,,,b'About 100 EUR',,,,,,,,,,,,,b'0.96 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W380',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-w380.gif',b'GSM',b'GSM 900 / 1800 / 1900 - W380i',b'GSM 850 / 1800 / 1900 - W350a',b'Class 10',b'Class 10',"b'2007, November. Released 2008, March'",b'Discontinued',b'92 x 49 x 16 mm (3.62 x 1.93 x 0.63 in)',b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 11.4 cm2 (~25.2% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',"b'Memory Stick Micro (M2), up to 4 GB'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'14 MB',b'Second external OLED mono display (128 x 36 pixels) Easy-touch music controls',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML (NetFront), RSS reader'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 930 mAh battery  (BST-39)',b'Up to 300 h',b'Up to 7 h',"b'Electric Purple, Magnetic Grey, Black Champagne, Black Orange'",b'1.3 MP',b'No',,,,,,,,,,,,,,,,,,,,b'About 80 EUR',,,,,,,,,,,,,b'0.65 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson K630',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-k630.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, October. Released 2008, January'",b'Discontinued',b'103 x 47 x 15.5 mm (4.06 x 1.85 x 0.61 in)',b'97 g (3.42 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',"b'Memory Stick Micro (M2), up to 4 GB'","b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'32 MB',b'MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor Organizer Voice memo',b'No',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po battery',b'Up to 300 h',b'Up to 9 h',"b'Havana Gold, Quick Black'",b'2 MP',b'Yes',,b'HSDPA 2100',b'HSPA',,,,,,b'CIF videocall camera',b'',,,,,,,,,,b'About 110 EUR',,,,,,,,,,,,,b'1.10 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson K770',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-k770.jpg',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, August'",b'Discontinued',b'105 x 47 x 14.5 mm (4.13 x 1.85 x 0.57 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 11.2 cm2 (~22.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~211 ppi density)'","b'Memory Stick Micro (M2), 256 MB included'","b'1000 entries, up to 2500 numbers, Photo call'","b'30 received, dialed and missed calls'",b'16 MB',b'MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor Organizer Voice memo/dial Stopwatch',b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 10 h (2G) / Up to 2 h 35 min (3G)',"b'Truffle Brown, Ultra Violet, Sandy Beige, Henna Bronze, Soft Black, Natural Brown, Serene Black'","b'3.15 MP, AF'",b'Yes',,b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,b'VGA videocall camera',b'',,,,,,,,,,b'About 100 EUR',b'Voice 76dB / Noise 68dB / Ring 68dB',,,,,,,b'Noise -85.7dB / Crosstalk -84.8dB',,,,,b'1.69 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson K850',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-k850.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor  Organizer Voice memo/dial',,,"b'2007, June. Released 2007, October'",b'Discontinued',b'102 x 48 x 17 mm (4.02 x 1.89 x 0.67 in)',b'118 g (4.16 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~30.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2)/microSD, up to 4 GB (dedicated slot), 512 MB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'40 MB',b'Removable Li-Po 930 mAh battery (BST-38)',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS, MMS, Email, Instant Messaging'","b'WAP 2.0/HTML (NetFront), RSS reader'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 9 h (2G) / Up to 3 h 30 min (3G)',"b'Luminous Green, Velvet Blue, Quicksilver black'","b'5 MP, AF'",b'320p@30fps',,b'HSDPA 850 / 1900 / 2100',b'HSPA 3.6/0.384 Mbps (K850i)',"b'xenon flash and 3LED video light, auto lens cover'",,,,,b'Videocall camera',b'',,,,,,,,,,b'About 160 EUR',,,,,,,,,,,,b'1.50 W/kg (head) \xc2\xa0 \xc2\xa0 1.56 W/kg (body)',b'1.14 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W960',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-w960.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Handwriting recognition Wallpapers, screensavers'",,,"b'2007, June. Released 2007, December'",b'Discontinued',b'109 x 55 x 16 mm (4.29 x 2.17 x 0.63 in)',b'119 g (4.20 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.6 inches, 20.9 cm2 (~34.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",b'No',,,"b'8 GB, 128 MB RAM'",b'256 MB flash memory (96 MB reserved for OS + 160 MB user memory)',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'Wi-Fi 802.11b',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',,"b'WAP 2.0/xHTML, HTML(Opera 8.0), RSS reader'",,,b'Removable Li-Po 900 mAh battery (BST-33)',b'Up to 370 h',b'Up to 9 h',b'Vinyl Black',"b'3.15 MP, AF'",b'320p@15fps',,b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,"b'Symbian 9.1, UIQ 3.0'",b'32-bit Philips Nexperia PNX4008 208 MHz',,b'VGA videocall camera',b'',,,,,,,,,,b'About 180 EUR',b'Voice 72dB / Noise 73dB / Ring 76dB',,,,,,,,,,,b'0.81 W/kg (head) \xc2\xa0 \xc2\xa0 1.12 W/kg (body)',b'0.96 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W910',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-w910.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Walkman 3.0 player Shake control SensMe TrackID music recognition Predictive text input Photo editor Organizer Voice memo',,,"b'2007, June. Released 2007, October'",b'Discontinued',b'99 x 50 x 12.5 mm (3.90 x 1.97 x 0.49 in)',b'86 g (3.03 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~36.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Memory Stick Micro (M2), up to 4 GB'","b'Yes, Photo call'","b'30 received, dialed and missed calls'",b'40 MB',b'Removable Li-Ion 930 mAh battery (BST-39)',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML(NetFront 3.3), RSS reader'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 9 h (2G) / Up to 3 h 30 min (3G)',"b'Hearty Red, Noble Black, Havana Bronze, Silky White, Lipstick Pink, Prime Silver'",b'2 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps (W910i)',,,,,,b'Videocall camera',b'',,,,,,,,,,b'About 130 EUR',b'Voice 77dB / Noise 70dB / Ring 82dB',,,,,,,b'Noise -84.0dB / Crosstalk -80.4dB',,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.38 W/kg (body)',b'0.90 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson K530',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-k530.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, June'",b'Discontinued',b'102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.8% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',"b'Memory Stick Micro (M2), up to 2 GB'","b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'16 MB',b'MP3/AAC/MP4 player TrackID music recognition Predictive text input Photo editor Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 395 h (2G) / Up to 395 h (3G)',b'Up to 9 h (2G) / Up to 3 h (3G)',"b'Warm Silver, Thunder Black'",b'2 MP',b'Yes',,b'UMTS 2100',"b'Yes, 384 kbps'",,,,,,b'Videocall camera',b'',,,,,,,,,,b'About 100 EUR',,,,,,,,,,,,,b'1.17 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson V640',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-v640.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, September'",b'Discontinued',b'103 x 47 x 15.5 mm (4.06 x 1.85 x 0.61 in)',b'97 g (3.42 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',"b'Memory Stick Micro (M2), up to 4 GB'","b'Yes, Photo call'","b'20 received, 20 dialed and 20 missed calls'",b'32 MB',b'Vodafone music streaming service MP3/AAC player TrackID music recognition Predictive text input Picture/video editor Organizer Voice memo/dial',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'HTML (NetFront 3.3), RSS reader'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 300 h (2G) / Up to 300 h (3G)',b'Up to 9 h (2G) / Up to 5 h (3G)',"b'Havana Gold, Quick Black'",b'2 MP',b'Yes',,b'HSDPA 2100',b'HSPA',,,,,,b'CIF videocall camera',b'',,,,,,,,,,b'About 80 EUR',,,,,,,,,,,,b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.91 W/kg (body)',b'1.10 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Z320',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-z320.gif',b'GSM',b'GSM 900 / 1800 / 1900 - Z320i',b'GSM 850 / 1800 / 1900 - Z320a',b'Yes',b'No',"b'2007, June. Released 2007, November'",b'Discontinued',b'87 x 47 x 20 mm (3.43 x 1.85 x 0.79 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'Yes',"b'30 received, dialed and missed calls'",b'10 MB',"b'Second external icon display (monochrome)  Wallpapers, screensavers'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS,MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 300 h',b'Up to 7 h',"b'Crimson Red, Atlantic Blue'",b'1.3 MP',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,b'About 50 EUR',,,,,,,,,,,,,b'0.86 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Z250',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-z250.gif',b'GSM',b'GSM 900 / 1800 / 1900 - Z250i',b'GSM 850 / 1800 / 1900 - Z250a',b'Yes',b'No',"b'2007, June. Released 2008, October'",b'Discontinued',b'85 x 47 x 19.5 mm (3.35 x 1.85 x 0.77 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'Yes',"b'30 received, dialed and missed calls'",b'10 MB',"b'Icon display Wallpapers, screensavers'",b'Yes',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS,MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 300 h',b'Up to 7 h',"b'Morning White, Silent Black'",b'VGA',b'No',b'Yes',,,,,,,,,,,,,,,,,,,b'About 70 EUR',,,,,,,,,,,,b'0.76 W/kg (head) \xc2\xa0 \xc2\xa0 0.44 W/kg (body)',
b'sony_ericsson',b'Sony Ericsson P1',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-p1.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'Handwriting recognition',,,"b'2007, May. Released 2007, July'",b'Discontinued',b'106 x 55 x 17 mm (4.17 x 2.17 x 0.67 in)',b'124 g (4.37 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.6 inches, 20.9 cm2 (~35.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'","b'Memory Stick Micro (M2), up to 4 GB, 512 MB included'",,,"b'160 MB, 128 MB RAM, 256 MB ROM'","b'Media Player (MP3, AAC, video) SyncML Document viewer (Word, Excel, PowerPoint, PDF) Business card scanner  Organizer Voice memo'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",b'No',b'Wi-Fi 802.11b',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',,"b'HTML (Opera), RSS reader'",,,b'Removable Li-Po 950 mAh battery',b'Up to 440 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 3 h 30 min (3G)',b'Silver Black',"b'3.15 MP, AF'",b'Yes',b'Yes',b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',b'QWERTY',"b'Symbian 9.1, UIQ 3.0'",b'32-bit Philips Nexperia PNX4008 208 MHz',,b'VGA videocall camera',b'',,,,,,,,,,b'About 170 EUR',,,,,,,,,,,,b'0.98 W/kg (head) \xc2\xa0 \xc2\xa0 1.10 W/kg (body)',b'0.56 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson T650',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-t650.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Wallpapers, screensavers'",,,"b'2007, May'",b'Discontinued',b'104 x 46 x 12.5 mm (4.09 x 1.81 x 0.49 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.9 inches, 11.2 cm2 (~23.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~211 ppi density)'","b'Memory Stick Micro (M2), up to  2 GB, 256 MB included'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'16 MB',b'MP3/AAC player Predictive text input Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'2.0',b'',"b'SMS, MMS, Email'","b'WAP 2.0/HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 300 h',b'Up to 7 h',"b'Growing Green, Midnight Blue, Eclipse Black, Precious Gold'","b'3.15 MP, AF'",b'QCIF',,b'UMTS 2100',"b'Yes, 384 kbps'",b'LED flash',,,,,b'VGA videocall camera',b'',,,,,,,,,,b'About 120 EUR',,,,,,,,,,,,,b'1.80 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson S500',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-s500.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Wallpapers, screensavers'",b'Class 10',b'Class 10',"b'2007, May'",b'Discontinued',b'99 x 47 x 14 mm (3.90 x 1.85 x 0.55 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~26.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Memory Stick Micro (M2), up to 2 GB'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'12 MB',b'No',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',b'No',b'Proprietary',b'',"b'SMS, MMS, Email, Instant Messaging'","b'WAP 2.0/HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 370 h',b'Up to 9 h',"b'Mysterious Green, Spring Yellow, Contrasted Copper, Ice Purple, Silver Steel'",b'2 MP',b'Yes',,,,,,,,,,,,,,,,,,,,b'About 90 EUR',,,,,,,,,,,,b'1.35 W/kg (head) \xc2\xa0 \xc2\xa0 0.59 W/kg (body)',b'0.77 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson T250',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-t250.gif',b'GSM',b'GSM 900 / 1800 - T250i',b'GSM 850 / 1900 - T250a',b'Class 10',b'No',"b'2007, May'",b'Discontinued',b'100 x 45 x 13 mm (3.94 x 1.77 x 0.51 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.7 inches, 9.1 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels (~121 ppi density)',b'No',"b'300 entries, Photocall'","b'20 received, dialed and missed calls'",b'2 MB',"b'Wallpapers, screensavers'",b'Yes',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',"b'Stereo FM radio, RDS'",b'No',b'',"b'SMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Removable Li-Ion battery',b'Up to 300 h',b'Up to 7 h',"b'Aluminium Silver, Aluminium Black'",b'VGA',b'No',b'Yes',,,,,,,,,,,,,,,,,,,b'About 50 EUR',,,,,,,,,,,,,b'0.83 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Z750',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-z750.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',"b'Second external OLED display (36 x 128 pixels) Wallpapers, screensavers'",,,"b'2007, March'",b'Discontinued',b'97.4 x 49 x 20 mm (3.83 x 1.93 x 0.79 in)',b'110 g (3.88 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~31.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 2 GB'","b'Yes, Photo call'","b'20 dialed, 20 received, 20 missed calls'",b'32 MB',b'MP3/AAC/AAC+/eAAC+ player TrackID music recognition  Predictive text input Photo editor Organizer Voice memo',b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/HTML (NetFront), RSS reader'",b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-33)',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 9 h (2G) / Up to 3 h 30 min (3G)',"b'Phantom Grey, Rose Pink, Mysterious Purple, Platinum Silver'",b'2 MP',b'320p@15fps',,b'HSDPA 850 / 1900 / 2100',b'HSPA 1.8 Mbps',,,,,,b'Videocall camera',b'',,,,,,,,,,b'About 110 EUR',,,,,,,,,,,,b'1.48 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',b'1.04 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W580',b'https://cdn2.gsmarena.com/vv/bigpic/sonyericsson-w580.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Wallpapers, screensavers'",b'Class 10',b'Class 10',"b'2007, March. Released 2007, July'",b'Discontinued',b'99 x 47 x 14 mm (3.90 x 1.85 x 0.55 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~26.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'Memory Stick Micro (M2), up to 4 GB. 512 MB included'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'12 MB',b'No',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/HTML(NetFront), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 370 h',b'Up to 9 h',"b'Style White, Urban Grey, Boulevard Black, Metro Pink, Jungle Green, Velvet Red'",b'2 MP',b'QCIF',,,,,,,,,,,,,,,,,,,,b'About 100 EUR',,,,,,,,,,,,b'1.26 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',b'0.74 W/kg (head)'
