Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1
b'verykool',b'verykool s5524 Maverick III Jr.',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5525.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Po 2800 mAh battery',,,"b'2016, September'","b'Available. Released 2016, September'",b'153 x 77 x 8.2 mm (6.02 x 3.03 x 0.32 in)',b'148 g (5.22 oz)',"b'Dual SIM (Micro-SIM/Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 264 h (3G)',b'Up to 8 h (3G)',b'Black',"b'8 MP, f/2.8, AF'",b'1080p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool s5525 Maverick III',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5525.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 2800 mAh battery',,,"b'2016, September'","b'Available. Released 2016, September'",b'153 x 77 x 8.2 mm (6.02 x 3.03 x 0.32 in)',b'148 g (5.22 oz)',"b'Dual SIM (Micro-SIM/Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 264 h (3G)',b'Up to 8 h (3G)',b'Black',"b'13 MP, f/2.4, 1/4"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool Kolorpad LTE TL8010',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-tl8010.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 4060 mAh battery',,,"b'2016, July'","b'Available. Released 2016, July'",b'211 x 125.3 x 8.5 mm (8.31 x 4.93 x 0.33 in)',b'334 g (11.78 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'8.0 inches, 185.6 cm2 (~70.2% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 192 h (3G)',b'Up to 12 h (3G)',b'Black/Gray',"b'8 MP, f/2.8, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.0 GHz Cortex-A53',,"b'5 MP, f/2.8'",b'',b'Mediatek MT8735',,,,,b'Mali-T720MP2',,,,,,,,,,,,,,,,b'0.47 W/kg (head) \xc2\xa0 \xc2\xa0 1.23 W/kg (body)',,
b'verykool',b'verykool s4007 Leo IV',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4007.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1300 mAh battery',,,"b'2016, July'","b'Available. Released 2016, July'",b'126 x 65 x 10.5 mm (4.96 x 2.56 x 0.41 in)',b'113 g (3.99 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 192 h (3G)',b'Up to 5 h (3G)',"b'White, Black'","b'5 MP, f/2.8'",b'1080p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 4.4 (KitKat)',b'Dual-core 1.3 GHz Cortex-A7',,"b'2 MP, f/2.8'",b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.47 W/kg (head) \xc2\xa0 \xc2\xa0 0.51 W/kg (body)',,
b'verykool',b'verykool s6005 Cyprus II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s6005.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 3000 mAh battery',,,"b'2016, July'","b'Available. Released 2016, July'",b'166 x 85.3 x 9 mm (6.54 x 3.36 x 0.35 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~70.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 264 h (3G)',b'Up to 8 h (3G)',b'Gray',"b'13 MP, f/2.4, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.26 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,
b'verykool',b'verykool s5530 Maverick II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5530.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2800 mAh battery',,,"b'2016, June'","b'Available. Released 2016, June'",b'157.2 x 77.7 x 8.5 mm (6.19 x 3.06 x 0.33 in)',b'156 g (5.50 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~68.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',b'Gray',"b'13 MP, f/2.4, 1/4"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,b'LED flash',,,,,,,,,,
b'verykool',b'verykool s5030 Helix II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5030.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2200 mAh battery',,,"b'2016, June'","b'Available. Released 2016, June'",b'147.1 x 72 x 7.5 mm (5.79 x 2.83 x 0.30 in)',b'132 g (4.66 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,"b'Yes, dual speakers'",,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',b'Black',"b'8 MP, f/2.8, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,b'LED flash',,,,,,,,,,
b'verykool',b'verykool SL5011 Spark LTE',b'https://cdn2.gsmarena.com/vv/bigpic/verycool-spark-lte-sl5011.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'Non-removable Li-Po 2200 mAh battery',,,"b'2016, February'","b'Available. Released 2016, February'",b'143 x 71.1 x 7.5 mm (5.63 x 2.80 x 0.30 in)',b'153 g (5.40 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 64 GB (dedicated slot) - single-SIM model'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",,b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 264 h (3G)',b'Up to 8 h (3G)',"b'Black/Silver, White/Gold'","b'13 MP, f/2.2, 1/4"", 1.12\xc2\xb5m, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'Dual-LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.0 GHz Cortex-A53',,"b'8 MP, f/2.8, 1/3.2"", 1.4\xc2\xb5m'",b'',b'Mediatek MT6735P (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 17(700)'",b'Scratch-resistant glass',b'Mali-T720MP2',,,,b'About 160 EUR',,,,b'LED flash',,,,,,,,b'0.32 W/kg (head) \xc2\xa0 \xc2\xa0 0.88 W/kg (body)',,
b'verykool',b'verykool SL6010 Cyprus LTE',b'https://cdn2.gsmarena.com/vv/bigpic/verycool-cyprus-lte-sl6010.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2500 mAh battery',,,"b'2016, January'","b'Available. Released 2016, January'",b'167.3 x 84 x 7.5 mm (6.59 x 3.31 x 0.30 in)',b'207 g (7.30 oz)',"b'Hybrid Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~70.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 64 GB (uses shared SIM slot)'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",,b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 9 h (3G)',"b'Black, White'","b'13 MP, f/2.0, 1/3.2"", 1.4\xc2\xb5m, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'Dual-LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.0 GHz Cortex-A53',,"b'8 MP, f/2.2, 1/3.2"", 1.4\xc2\xb5m'",b'',b'Mediatek MT6735P (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 17(700)'",b'Scratch-resistant glass',b'Mali-T720MP2',,,,b'About 190 EUR',,,,b'LED flash',,,,,,,,b'0.14 W/kg (head) \xc2\xa0 \xc2\xa0 0.85 W/kg (body)',,
b'verykool',b'verykool s5025 Helix',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5025.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 1950 mAh battery',,,"b'2015, December'","b'Available. Released 2015, December'",b'143.5 x 72.5 x 7.9 mm (5.65 x 2.85 x 0.31 in)',b'136 g (4.80 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Blue'","b'13 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6580 (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 1.25 W/kg (body)',,
b'verykool',b'verykool s5020 Giant',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5020.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 3000 mAh battery',,,"b'2015, December'","b'Available. Released 2015, December'",b'145 x 76.5 x 8.5 mm (5.71 x 3.01 x 0.33 in)',b'139 g (4.90 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~62.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 360 h (3G)',b'Up to 11 h (3G)',"b'Black, White'","b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6580M (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'1.07 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body)',,
b'verykool',b'verykool s5001 Lotus',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5001.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2000 mAh battery',,,"b'2015, December'","b'Available. Released 2015, December'",b'145 x 71.5 x 8.9 mm (5.71 x 2.81 x 0.35 in)',b'159 g (5.61 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Drak Blue, White'",b'5 MP',b'480p',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 4.4 (KitKat)',b'Dual-core 1.0 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.30 W/kg (head) \xc2\xa0 \xc2\xa0 0.80 W/kg (body)',,
b'verykool',b'verykool SL4502 Fusion II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl4502.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1800 mAh battery',,,"b'2015, December'","b'Available. Released 2015, December'",b'139.9 x 65.2 x 9 mm (5.51 x 2.57 x 0.35 in)',b'107 g (3.77 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, White'","b'8 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.0 GHz Cortex-A53',,b'5 MP',b'',b'Mediatek MT6735M (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600)'",b'Scratch-resistant glass',b'Mali-T720MP2',,,,,,,,,,,,,,,,b'0.67 W/kg (head) \xc2\xa0 \xc2\xa0 0.89 W/kg (body)',,
b'verykool',b'verykool SL5550 Maverick LTE',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl5550.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1900 / 900 - SIM 1 & SIM 2',b'Removable Li-Ion 2500 mAh battery',,,"b'2015, December'","b'Available. Released 2015, December'",b'155 x 76.5 x 8.8 mm (6.10 x 3.01 x 0.35 in)',b'166 g (5.86 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 9 h (3G)',"b'Black, White'","b'13 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.0 GHz Cortex-A53',,"b'8 MP, AF'",b'',b'Mediatek MT6735P (28 nm)',,,"b'LTE band 1(2100), 2(1900), 4(1700/2100), 5(850), 7(2600), 17(700)'",b'Scratch-resistant glass',b'Mali-T720MP2',,,,,,,,b'LED flash',,,,,,,,b'0.35 W/kg (head) \xc2\xa0 \xc2\xa0 1.29 W/kg (body)',,
b'verykool',b'verykool s5518Q Maverick',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5518q.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2600 mAh battery',,,"b'2015, November'","b'Available. Released 2015, November'",b'157.5 x 77.7 x 8.1 mm (6.20 x 3.06 x 0.32 in)',b'170 g (6.00 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~68.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 10 h (3G)',"b'Black, White/Gold'","b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,"b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,b'Corning Gorilla Glass 3',b'Mali-400MP2',,,,b'About 140 EUR',,,,,,,,,,,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.98 W/kg (body)',,
b'verykool',b'verykool s5017Q Dorado',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5017q.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1850 mAh battery',,,"b'2015, November'","b'Available. Released 2015, November'",b'148.3 x 71.1 x 8.4 mm (5.84 x 2.80 x 0.33 in)',b'161 g (5.68 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, Gold'","b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,"b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,b'About 110 EUR',,,,,,,,,,,,b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 1.23 W/kg (body)',,
b'verykool',b'verykool sl5009 Jet',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl5009.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1900 mAh battery',,,"b'2015, September'","b'Available. Released 2015, September'",b'147 x 72.5 x 8.9 mm (5.79 x 2.85 x 0.35 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue'","b'8 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.1 GHz Cortex-A53',,b'1.3 MP',b'',b'Mediatek MT6735M (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 17(700)'",b'Scratch-resistant glass',b'Mali-T720MP2',,,,,,,,b'LED flash',,,,,,,,,b'0.44 W/kg (head) \xc2\xa0 \xc2\xa0 0.98 W/kg (body)',
