Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G
b'gigabyte',b'Gigabyte GSmart MW702',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-mw702.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2009, June. Released 2009, Q3'",b'Discontinued',b'117 x 59.8 x 14.8 mm (4.61 x 2.35 x 0.58 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~34.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.1 Professional',b'microSD (dedicated slot)',"b'128 MB RAM, 256 MB ROM'","b'3.15 MP, AF'",b'Yes',,,b'Yes',b'No',b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 2.0',b'',b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',b'Iron Gray',,,b'520MHz Marvell PXA270',,,,,,,b'Removable Li-Po 1300 mAh battery',,,,b'Up to 150 h',b'Up to 4 h',b'Class 12',b'Yes',,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart S1200',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-s1200.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 7.2/2 Mbps',"b'2009, February. Released 2009, August'",b'Discontinued',b'106 x 52 x 11.4 mm (4.17 x 2.05 x 0.45 in)',b'102.5 g (3.60 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.1 inches, 27.4 cm2 (~49.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~301 ppi density)'",b'Microsoft Windows Mobile 6.1/6.5 Professional',"b'microSD, up to 8 GB (dedicated slot)'","b'288 MB RAM, 512 MB ROM'","b'3.15 MP, AF'",b'Yes',b'VGA videocall camera',b'',b'Yes',b'No',b'HSDPA 850 / 1900 / 2100 - American version',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 2.0',b'Accelerometer',b'Smart Vision touch UI G-Widget',b'Black',,b'Qualcomm MSM7200A',b'528 MHz ARM 11',b'Adreno 130',,b'LED flash',,,,b'Removable Li-Po 1010 mAh battery',,,,b'Up to 150 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart MS820',b'https://cdn2.gsmarena.com/vv/bigpic/ms820.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 7.2/0.384 Mbps',"b'2008, June. Released 2009'",b'Discontinued',b'116 x 59 x 14.1 mm (4.57 x 2.32 x 0.56 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~286 ppi density)'",b'Microsoft Windows Mobile 6.1 Professional',b'microSD (dedicated slot)',"b'128 MB RAM, 256 MB ROM'","b'5 MP, AF'",b'Yes',b'VGA videocall camera',b'',b'Yes',b'No',b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 2.0',b'Accelerometer',b'Removable Li-Po 1300 mAh battery',b'Dark Gray',,,b'Marvell PXA270 520MHz',,,b'LED flash',,,,,b'About 380 EUR',,,b'Up to 150 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart MS800',b'https://cdn2.gsmarena.com/vv/bigpic/ms800.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, September'",b'Discontinued',b'116 x 59 x 15 mm (4.57 x 2.32 x 0.59 in)',b'133 g (4.69 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',b'microSD (dedicated slot)',"b'64 MB RAM, 256 MB ROM'",b'2 MP',b'Yes',b'VGA videocall camera',b'',b'Yes',b'No',b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 1.1',b'',b'Removable Li-Po 1300 mAh battery',b'Black',,,b'Marvell PXA270 520MHz',,,,,,,,b'About 360 EUR',,,b'Up to 150 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart MW998',b'https://cdn2.gsmarena.com/vv/bigpic/gsmart_mw998.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2008, February. Released 2008'",b'Discontinued',b'110.5 x 55.5 x 18.5 mm (4.35 x 2.19 x 0.73 in)',b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.6 inches, 20.9 cm2 (~34.1% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',b'microSD (dedicated slot)',"b'64 MB RAM, 256 MB ROM'","b'2 MP, AF'",b'Yes',,,b'No',b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',b'No',b'miniUSB 1.1',b'',b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer',b'Black',,,b'Marvell PXA270 520MHz',,,,,,,b'Removable Li-Ion 1300 mAh battery',,,,b'Up to 150 h',b'Up to 4 h',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'","b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart MW700',b'https://cdn2.gsmarena.com/vv/bigpic/gsmart-mw700.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, February. Released 2008'",b'Discontinued',b'116 x 59 x 15 mm (4.57 x 2.32 x 0.59 in)',b'133 g (4.69 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',b'microSD (dedicated slot)',"b'64 MB RAM, 256 MB ROM'","b'2 MP, AF'",b'Yes',,,b'Yes',b'No',b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 1.1',b'',b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',b'White Light',,,b'Marvell PXA270 520MHz',,,,,,,b'Removable Li-Po 1300 mAh battery',,,,b'Up to 150 h',b'Up to 4 h',b'Class 12',b'Class 10',,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart',b'https://cdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 900 / 2100',,b'HSPA 7.2/0.384 Mbps',b'Not officially announced yet',b'Cancelled',b'103 x 54 x 13.4 mm (4.06 x 2.13 x 0.53 in)',b'-',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~43.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 1.6 (Donut)',"b'microSD, up to 16 GB (dedicated slot)'","b'256 MB RAM, 512 MB'","b'2 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'Trackball',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'Proprietary',b'Accelerometer',b'',b'Black',,b'Qualcomm MSM7225 Snapdragon S1',b'528 MHz ARM 11',b'No',,,,,,b'Removable Li-Ion 1500 mAh battery',,,,,,,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart i350',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-i350.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2007, June. Released 2008, December'",b'Discontinued',b'110 x 54 x 18 mm (4.33 x 2.13 x 0.71 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.6 inches, 20.9 cm2 (~35.2% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',"b'miniSD, SDHC'","b'256 MB, 64 MB RAM'","b'2 MP, AF'",b'Yes',,,b'No',b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',"b'Yes, SiRF Star III chipset'",b'No',b'miniUSB 2.0',b'',b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Java Organizer',"b'Black, White'",,,b'Intel XScale PXA270 520 MHz',,,b'LED flash',,,,b'Removable Li-Ion 1300 mAh battery',,,,b'Up to 160 h',,b'Class 12',b'No',,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart q60',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-q60.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2007, February'",b'Cancelled',b'111 x 64 x 14 mm (4.37 x 2.52 x 0.55 in)',b'',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.5 inches, 19.4 cm2 (~27.2% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~160 ppi density)'",b'Microsoft Windows Mobile 6 Professional',b'microSD (dedicated slot)',"b'96 MB RAM, 256 MB ROM'","b'2 MP, AF'",b'Yes',b'VGA videocall camera',b'',b'No',b'No',"b'Intel XScale PXA270, 520MHz'",b'No',b'2.0',b'No',b'No',b'miniUSB 2.0',b'',b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer',b'Silver',,,b'Intel XScale PXA270 520MHz',,,b'LED flash',,,,b'Removable Li-Ion battery',,,,,,,,,,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (IE)'","b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart t600',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-t600.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2007, February'",b'Discontinued',b'110 x 55.5 x 18.5 mm (4.33 x 2.19 x 0.73 in)',b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.6 inches, 20.9 cm2 (~34.3% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6 Professional',b'microSD (dedicated slot)',"b'153 MB, 64 MB RAM, 256 MB ROM'","b'2 MP, AF'",b'320p',,,b'No',b'No',"b'Intel XScale PXA270, 520MHz'",b'Wi-Fi 802.11b/g',b'2.0',b'No',b'T-DMB radio',b'miniUSB 2.0',b'',b'No',b'White',,,b'Intel XScale PXA270 520MHz',,,b'LED flash',,,,b'Removable Li-Ion 1300 mAh battery',,,,b'Up to 150 h',b'Up to 3 h',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (IE)'","b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart i120',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti120.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, December'",b'Discontinued',b'106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU3.3)',b'miniSD',"b'64 MB RAM, 256 MB ROM'",b'2 MP',b'Yes',,,b'No',b'No',b'No',b'Wi-Fi 802.11 b/g',b'1.2',b'No',b'FM radio',b'miniUSB 1.1',b'',b'Analog TV tuner (NTSC/PAL/Secam) Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Wise Talk Smart Input Audio Mixer ZIP Tool Organizer',b'Silver-black',,,b'Intel PXA272 416 MHz',,,b'LED flash',,,,b'Removable Li-Ion 920/1300 mAh battery',b'About 320 EUR',,,b'Up to 125 h',b'Up to 3.5 h',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart i300',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-i300.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'102.5 x 51.5 x 19 mm (4.04 x 2.03 x 0.75 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~33.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',b'miniSD',"b'64 MB RAM, 256 MB ROM'","b'2.1 MP, AF'",b'Yes',,,b'No',b'No',"b'Intel XScale PXA272, 520MHz'",b'Wi-Fi 802.11b/g',b'2.0',"b'Yes, SiRF Star III chipset'",b'No',b'miniUSB 2.0',b'',b'No',b'Silver',,,b'Intel XScale PXA272 520MHz',,,b'LED flash',,,,b'Removable Li-Ion 920 mAh battery',b'About 300 EUR',,,b'Up to 110 h',b'Up to 3 h',b'Class 10',b'No',,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart 2005',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-smart.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'109 x 53.5 x 24 mm (4.29 x 2.11 x 0.94 in)',b'153 g (5.40 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~30.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',b'miniSD',"b'64 MB RAM, 64 MB ROM'",b'2.1 MP',b'Yes',,,b'No',b'No',b'No',b'Wi-Fi 802.11b',b'1.2',b'No',b'FM radio',b'miniUSB 1.1',b'',b'TV-receiver: NTSC/PAL 3D maps Voice navigation system MP3/MP4 player Organizer',b'Black',,,b'Intel PXA272 416 MHz',,,b'LED flash',,,,b'Removable Li-Ion 840 mAh battery',b'About 170 EUR',,,b'Up to 110 h',b'Up to 3 h',b'Class 10',b'No',,,,,,,,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart i',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'106.2 x 53 x 19.5 mm (4.18 x 2.09 x 0.77 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',b'miniSD',"b'64 MB RAM, 64 MB ROM'",b'2.1 MP',b'Yes',,,b'No',b'No',b'No',b'Wi-Fi 802.11b',b'1.2',b'No',b'FM radio',b'miniUSB 1.1',b'',b'TV-receiver: NTSC/PAL Pocket Ghost Zip Tool MP3/MP4 player Organizer',b'Silver',,,b'Intel PXA272 416 MHz',,,b'LED flash',,,,b'Removable Li-Ion 920/1300 mAh battery',b'About 190 EUR',,,b'Up to 170 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,
b'gigabyte',b'Gigabyte GSmart i (128)',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti128.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',b'miniSD',"b'64 MB RAM, 128 MB ROM'",b'2 MP',b'Yes',,,b'Yes',b'No',b'No',b'Wi-Fi 802.11 b/g',b'1.2',b'No',b'FM radio',b'miniUSB 1.1',b'',b'Analog TV tuner (NTSC/PAL/Secam) Pocket Office  Windows MPlayer 10 Organizer Voice memo',b'Silver',,,b'Intel PXA272 416 MHz',,,b'LED flash',,,,b'Removable Li-Ion 920/1300 mAh battery',b'About 270 EUR',,,b'Up to 125 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,
b'gigabyte',b'Gigabyte g-YoYo',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-yoyo.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2006',b'Discontinued',b'99.7 x 48.5 x 19.8 mm (3.93 x 1.91 x 0.78 in)',b'105g (3.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',b'64 MB',b'2 MP',b'Yes',,,b'No',b'No',b'No',b'No',b'No',b'Yes',b'No',b'No',b'',b'GPS Applications MP3/MP4 player Organizer',b'Silver',,,,,,,,,,b'Removable Li-Ion 1050 mAh battery',,,,b'Up to 300 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'3D game/ 3-axis games',b'No',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte g-Cam',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-cam.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'105 x 46 x 24.1 mm (4.13 x 1.81 x 0.95 in)',b'113g (3.99 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,"b'5 MP, AF'",b'Yes',,,b'No',b'No',b'- Dual display (half and full-screen)',b'No',b'No',b'No',b'No',b'Proprietary',b'',b'',b'Silver',,,,,,b'xenon flash',,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 200 h',b'Up to 3 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MIDI, MP3, WAV ringtones'",,,,,,,
b'gigabyte',b'Gigabyte Barbie',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-barbie.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, December'",b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',"b'Blue, Pink, Orange'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte g-re (b)',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-re.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1.3 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',"b'Hippy Orange, Hip-Hop Blue'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte g-re (o)',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g-re.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1.3 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',"b'Hippy Orange, Hip-Hop Blue'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte Snoopy',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-snoopy.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',b'White',,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Snoopy',b'Yes',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte Keroro',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-keroro.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1.3 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',b'White',,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Snoopy',b'No',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
b'gigabyte',b'Gigabyte Doraemon',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-doraemon.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,b'miniSD',,b'1 MP',b'Yes',,,b'No',b'No',b'',b'No',b'No',b'No',b'No',b'No',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 240 h',b'Up to 5 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Doraemon',b'Yes',,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,
