Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1,5G
b'zte',b'ZTE nubia M2 Play',b'https://cdn2.gsmarena.com/vv/bigpic/zte-nubia-m2-play.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',,,"b'2017, June'","b'Available. Released 2017, July'",b'154.5 x 68.5 x 7.9 mm (6.08 x 2.70 x 0.31 in)',b'-',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~78.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 128 GB (uses shared SIM slot)'",,,"b'32 GB, 3 GB RAM'",b'DTS sound Active noise cancellation with dedicated mic',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.x, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, proximity'",,,,,b'Non-removable Li-Po 3000 mAh battery',,,"b'Black, Gold'","b'13 MP, f/2.2, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 7.1 (Nougat); nubia UI 5',b'Octa-core 1.4 GHz Cortex-A53',,"b'5 MP, f/2.4'",b'',b'Qualcomm MSM8940 Snapdragon 435 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 505',,,,b'About 230 EUR',,,,,,,,,,,b'NX907J',,,,
b'zte',b'ZTE nubia Z17',b'https://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-n.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900 & TD-SCDMA',,,"b'2017, June'","b'Available. Released 2017, June'",b'152.6 x 72.4 x 7.6 mm (6.01 x 2.85 x 0.30 in)',b'173 g (6.10 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 82.6 cm2 (~74.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~403 ppi density)'",b'No',,,"b'64/128 GB, 8 GB RAM or 64/128 GB, 6 GB RAM'",b'Dolby Atmos audio enhancement 24-bit/192kHz audio Active noise cancellation with dedicated mic',b'Yes',,b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',"b'Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Po 3200 mAh battery',,,"b'Aurora Blue, Black Gold, Obsidian Black, Solar Gold, Flame Red'","b'16 MP, f/2.0'","b'2160p@30fps, 1080p@30fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 7.1.1 (Nougat); nubia UI 5',b'Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo)',,,b'1080p@30fps',b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',,,"b'LTE band 1(2100), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 20(800), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)'",b'Corning Gorilla Glass (unspecified version)',b'Adreno 540',b'Yes',b'Fast battery charging 18W: 50% in 25 min (Quick Charge 4)',,b'About 300 EUR',b'Voice 62dB / Noise 71dB / Ring 73dB',"b'Front glass, aluminum body'",,,b'Basemark OS II: 4041 / Basemark OS II 2.0: 3281Basemark X: 33513',"b'Contrast ratio: 1451 (nominal), 3.159 (sunlight)'",b'Photo / Video',b'Noise -94.1dB / Crosstalk -84.1dB',b'Endurance rating 81h',"b'12 MP, f/1.8, 1/2.55"", 1.4\xc2\xb5m, PDAF, 2x lossless zoom 23 MP, f/2.0, AF'",b'NX563J',,,,
b'zte',b'ZTE Axon 7s',b'https://cdn2.gsmarena.com/vv/bigpic/zte-axon-7s.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2017, April'","b'Available. Released 2017, June'",b'151.7 x 75 x 7.9 mm (5.97 x 2.95 x 0.31 in)',b'170 g (6.00 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~73.3% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~534 ppi density)'","b'microSD, up to 1 TB (uses shared SIM slot)'",,,"b'128 GB, 6 GB RAM'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'v4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 3400 mAh battery',,,b'Gold',b'8 MP',"b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 & TD-SCDMA',"b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 7 (Nougat); MiFavor 4',b'Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo)',,,b'',b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 450 EUR',,,,,,,,,,"b'12 MP, f/1.8, 1/2.8"", 1.0\xc2\xb5m, PDAF 20 MP'",,,,,
b'zte',b'ZTE Max XL',b'https://cdn2.gsmarena.com/vv/bigpic/zte-max-xl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Active noise cancellation with dedicated mic',,,"b'2017, April'","b'Available. Released 2017, April'",b'165.1 x 83.8 x 9.4 mm (6.5 x 3.30 x 0.37 in)',b'180 g (6.35 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~71.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'","b'microSD, up to 256 GB'",,,"b'32 GB, 2 GB RAM (Sprint) or 16 GB, 2 GB RAM'",b'Non-removable Li-Ion 3990 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,b'Up to 26 h 30 min (3G)',b'Black',"b'13 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA)'","b'LED flash, HDR, panorama'",,b'Android 7.1.1 (Nougat)',b'Octa-core 1.4 GHz Cortex-A53',,b'5 MP',b'',b'Qualcomm MSM8940 Snapdragon 435 (28 nm)',,,b'LTE (unspecified)',b'Corning Gorilla Glass (unspecified version)',b'Adreno 505',,b'Fast battery charging 18W (Quick Charge 2.0)',,b'About 120 EUR',,,,,,,,,,,b'N9560',,,,
b'zte',b'ZTE nubia Z17 mini',b'https://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'DTS sound Active noise cancellation with dedicated mic',,,"b'2017, April'","b'Available. Released 2017, April'",b'146.7 x 72.5 x 7.5 mm (5.78 x 2.85 x 0.30 in)',b'155 g (5.47 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~70.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'64 GB, 4 GB RAM - Standard edition64 GB, 6 GB RAM - High edition'",b'Non-removable Li-Po 2950 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,,,,"b'Elegant Black, Gold Black, Champagne Gold, Red'","b'13 MP, f/2.2, 1/3"", 1.12\xc2\xb5m, PDAF 2 MP, depth sensor'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'Dual-LED flash, HDR'",,b'Android 6.1 (Marshmallow); nubia UI 4',b'Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)',,"b'16 MP, f/2.0'",b'1080p@30fps',b'Qualcomm MSM8976 Snapdragon 652 (28 nm) - Standard editionQualcomm MSM8976 Pro Snapdragon 653 (28 nm) - High edition',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",b'Corning Gorilla Glass (unspecified version)',b'Adreno 510',b'Yes',b'Fast battery charging 18W',,b'About 170 EUR',,,,,,,,,,,b'NX569J',,,,
b'zte',b'ZTE Blade A520',b'https://cdn2.gsmarena.com/vv/bigpic/zte-a520.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',,,"b'2017, March'","b'Available. Released 2017, May'",b'144 x 71 x 8.4 mm (5.67 x 2.80 x 0.33 in)',b'130 g (4.59 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 128 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM or 8 GB, 1 GB RAM'",b'Removable Li-Ion 2400 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,,,b'Gray',"b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 900 / 1900 / 2100',"b'HSPA, LTE Cat4 150/50 Mbps'","b'LED flash, HDR, panorama'",,b'Android 7.0 (Nougat)',b'Quad-core 1.25 GHz Cortex-A53',,b'8 MP or 2 MP',b'',b'Mediatek MT6737 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800)'",,b'Mali-T720MP2',,,,b'About 80 EUR',,,,,,,,,,,b'BLADE A520',,,,
b'zte',b'ZTE nubia N1 lite',b'https://cdn2.gsmarena.com/vv/bigpic/nubia-n1-lite.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2017, February'","b'Available. Released 2017, April'",b'153 x 77.5 x 8.4 mm (6.02 x 3.05 x 0.33 in)',b'171 g (6.03 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 128 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Ion 3000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,,b'Black',"b'8 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Dual-LED flash, panorama, HDR'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.5 GHz Cortex-A53',,b'5 MP',b'',b'Mediatek MT6737 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 20(800)'",b'To be confirmed',b'Mali-T720MP2',,,,b'About 130 EUR',,,,b'LED flash',,,,,,,b'NX597J',,,,
b'zte',b'ZTE Blade V8 Mini',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-v8-mini.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2017, February'","b'Available. Released 2017, July'",b'143.5 x 70 x 8.9 mm (5.65 x 2.76 x 0.35 in)',b'141 g (4.97 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Ion 2800 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,,,,"b'Gold, Rose Gold'",b'5 MP',b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 7.0 (Nougat)',b'Octa-core 1.4 GHz Cortex-A53',,,b'',b'Qualcomm MSM8940 Snapdragon 435 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800)'",,b'Adreno 505',,,,b'About 160 EUR',,,,b'LED flash',,,,,,"b'13 MP, AF 2 MP, depth sensor'",b'BLADE V0850',,,,
b'zte',b'ZTE Blade V8 Lite',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-v8-lite-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 - USA',,,"b'2017, February'","b'Available. Released 2017, June'",b'143 x 71 x 8 mm (5.63 x 2.80 x 0.31 in)',b'136 g (4.80 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'","b'LTE band 2(1900), 4(1700/2100), 7(2600), 12(700), 13(700), 28(700) - USA'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity'",,,,,b'Non-removable Li-Ion 2500 mAh battery',,,b'Black',"b'8 MP, AF'",b'Yes',,b'HSDPA 850 / 900 / 2100',"b'HSPA, LTE'","b'LED flash, panorama'",,b'Android 7.0 (Nougat)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'5 MP',b'',b'Mediatek MT6750 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)'",,b'Mali-T860MP2',,,,b'About 150 EUR',,,,,,,,,,,b'BLADE V0820',,,,
b'zte',b'ZTE Blade A2 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-a2-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2017, February'","b'Available. Released 2017, February'",b'155 x 76.2 x 9.8 mm (6.10 x 3.00 x 0.39 in)',b'189 g (6.67 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 4 GB RAM'",b'Non-removable Li-Ion 5000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,b'Up to 24 h (mixed usage)',b'Gold',"b'13 MP, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 6.0 (Marshmallow); MiFavor UI',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'8 MP',b'',b'Mediatek MT6750T (28 nm)',,,b'LTE (unspecified)',,b'Mali-T860MP2',,,,b'About 150 EUR',,,,,,,,,,,b'BLADE V0730',,,,
b'zte',b'ZTE Hawkeye',b'https://cdn2.gsmarena.com/vv/bigpic/zte-hawkeye-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'24-bit/192kHz audio Active noise cancellation with dedicated mic',,,"b'2017, January'",b'Cancelled',b'154 x 76 x 7.9 mm (6.06 x 2.99 x 0.31 in)',b'-',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB'",,,"b'32 GB, 3 GB RAM'",b'Eye tracking',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'To be confirmed',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Li-Ion 3000 mAh battery',,,b'Black',b'8 MP',b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'LED flash, HDR, panorama'",,b'Android 7.0 (Nougat)',b'Octa-core 2.0 GHz Cortex-A53',,,b'',b'Qualcomm MSM8953 Snapdragon 625 (14 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700), 13(700)'",,b'Adreno 506',b'Yes',b'Fast battery charging 18W (Quick Charge 2.0)',,b'About 190 EUR',,,,,,,,,,"b'13 MP, AF 12 MP'",,,,,
b'zte',b'ZTE Blade V8 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/zte-blade-v8-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'24-bit/192kHz audio Dolby audio sound enhancement Active noise cancellation with dedicated mic',,,"b'2017, January'","b'Available. Released 2017, February'",b'156 x 77 x 9.1 mm (6.14 x 3.03 x 0.36 in)',b'185 g (6.53 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 3 GB RAM'",b'Non-removable Li-Ion 3140 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector'","b'Fingerprint (front-mounted), accelerometer, proximity, compass'",,,,,,b'Up to 552 h (3G)',b'Up to 24 h (3G)',b'Black',"b'13 MP, AF 2 MP, depth sensor'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Dual-LED flash, panorama'",,b'Android 6.0.1 (Marshmallow)',b'Octa-core 2.0 GHz Cortex-A53',,b'8 MP',b'1080p@30fps',b'Qualcomm MSM8953 Snapdragon 625 (14 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700)'",b'Corning Gorilla Glass 3',b'Adreno 506',b'Yes',b'Fast battery charging 18W (Quick Charge 2.0)',,b'About 200 EUR',,,,,,,,,,,b'Z978',,,,
b'zte',b'ZTE Blade V8',b'https://cdn2.gsmarena.com/vv/bigpic/zte-balde-v8-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2017, January'","b'Available. Released 2017, March'",b'148.4 x 71.5 x 7.7 mm (5.84 x 2.81 x 0.30 in)',b'141 g (4.97 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~70.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'microSD, up to 256 GB'",,,"b'32 GB, 3 GB RAM or 16 GB, 2 GB RAM'",b'Non-removable Li-Ion 2730 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'",,,,,,,,"b'Rose Gold, Silver, Dark Grey, Champagne Gold'",b'13 MP',b'1080p@30fps',,b'HSDPA 850 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 7.0 (Nougat); MiFavor 4.2',b'Octa-core 1.4 GHz Cortex-A53',,,b'1080p@30fps',b'Qualcomm MSM8940 Snapdragon 435 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800)'",,b'Adreno 505',,,,b'About 250 EUR',,,,,,,,,,"b'13 MP, AF 2 MP, depth sensor'","b'BV0800, BLADE V0800'",,,,
b'zte',b'ZTE Axon 7 Max',b'https://cdn2.gsmarena.com/vv/bigpic/zte-axon7-max.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2016, October'","b'Available. Released 2017, February'",b'157 x 80.4 x 8.2 mm (6.18 x 3.17 x 0.32 in)',b'196 g (6.91 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~78.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'64 GB, 4 GB RAM16 GB, 2 GB RAM - USA'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 4100 mAh battery',b'Up to 660 h (3G)',b'Up to 40 h (3G)',b'Gold',"b'13 MP, f/2.0, PDAF/Laser AF 2 MP, depth sensor'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA',"b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'Dual-LED dual-tone flash, panorama, HDR'",,b'Android 6 (Marshmallow); MiFavor UI 4',b'Octa-core 2.0 GHz Cortex-A53',,"b'5 MP (USA) 13 MP, f/2.2 (all other regions)'",b'1080p@30fps',b'Qualcomm MSM8953 Snapdragon 625 (14 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 506',,b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 350 EUR',,,,,,,,,,,,,,,
b'zte',b'ZTE Grand X4',b'https://cdn2.gsmarena.com/vv/bigpic/zte-grand-x4-z596.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Non-removable Li-Ion 3140 mAh battery',,,"b'2016, September'","b'Available. Released 2016, September'",b'155.2 x 77 x 9.1 mm (6.11 x 3.03 x 0.36 in)',b'162 g (5.71 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 128 GB'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,b'Up to 715 h (3G)',b'Up to 26 h (3G)',b'Black',"b'13 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, HDR, panorama'",,b'Android 6.0.1 (Marshmallow)',b'Quad-core 1.4 GHz Cortex-A53',,b'5 MP',b'',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',,,b'LTE (unspecified)',b'Corning Gorilla Glass 3',b'Adreno 308',,,,b'About 200 EUR',,,,,,,,,,,b'Z956',b'0.88 W/kg (head) \xc2\xa0 \xc2\xa0 0.19 W/kg (body)',,,
