Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b't_mobile',b'T-Mobile myTouch 3G',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Trackball',,,"b'2009, June. Released 2009, April'",b'Discontinued',b'113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 4 GB included'",,,"b'192 MB RAM, 512 MB'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'miniUSB 2.0',"b'Accelerometer, compass'",,b'HTML',,,b'Removable Li-Ion 1340 mAh battery',b'Up to 600 h',b'Up to 6 h',"b'White, Black, Red'","b'3.15 MP, AF'",b'CIF',,b'HSDPA 1700 / 2100',b'HSPA 7.2/2 Mbps',,,b'Android 1.5 (Cupcake)',b'528 MHz ARM 11',,,,b'Qualcomm MSM7201A',,,,b'Corning Gorilla Glass',b'Adreno 130',,,,b'About 250 EUR',,,,,,,,,,,,b'1.37 W/kg (head) \xc2\xa0 \xc2\xa0 1.05 W/kg (body)',
b't_mobile',b'T-Mobile MDA Vario V',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mda-vario-v.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'TouchFLO 3D finger swipe navigation Touch-sensitive zoom bar Handwriting recognition',,,"b'2009, February. Released 2009, June'",b'Discontinued',b'116 x 59.2 x 17.3 mm (4.57 x 2.33 x 0.68 in)',b'178.5 g (6.28 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.6 inches, 36.9 cm2 (~53.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~259 ppi density)'",b'microSD (dedicated slot)',,,"b'288 MB RAM, 512 MB ROM'",b'Active noise cancellation with dedicated mic',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'",b'Yes',"b'Factory locked by default, can be enabled'",b'miniUSB',b'Accelerometer',,b'HTML',,,b'Removable Li-Ion 1500 mAh battery',b'Up to 500 h (2G) / Up to 750 h (3G)',b'Up to 8 h 30 min (2G) / Up to 6 h 30 min (3G)',b'Black/Grey',"b'3.15 MP, AF'",b'480p',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,b'QWERTY',b'Microsoft Windows Mobile 6.1 Professional',b'528 MHz ARM 11',,b'VGA videocall camera',b'',b'Qualcomm MSM7200A',,,,,b'Adreno 130',,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile MDA Compact V',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mda-compact-v.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'TouchFLO 3D finger swipe navigation Touch-sensitive zoom bar Handwriting recognition',,,"b'2009, February. Released 2009, June'",b'Discontinued',b'107.9 x 53.1 x 13.7 mm (4.25 x 2.09 x 0.54 in)',b'117 g (4.13 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.2 inches, 29.1 cm2 (~50.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~292 ppi density)'",b'microSD (dedicated slot)',,,"b'288 MB RAM, 512 MB ROM'",b'Pocket Office  Voice memo MP3 player',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'miniUSB',b'Accelerometer',,b'HTML',,,b'Removable Li-Ion 1100 mAh battery',b'Up to 500 h',b'Up to 5 h',b'Black',"b'5 MP, AF'",b'480p@15fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,,b'Microsoft Windows Mobile 6.1 Professional',b'528 MHz ARM 11',,b'VGA videocall camera',b'',b'Qualcomm MSM7200A',,,,,b'Adreno 130',,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Sidekick LX 2009',b'https://cdn2.gsmarena.com/vv/bigpic/sidekick-lx-2009.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'Trackball',,,"b'2009, April'",b'Discontinued',b'132 x 61 x 16.3 mm (5.20 x 2.40 x 0.64 in)',b'165 g (5.82 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'3.2 inches, 28.2 cm2 (~35.0% screen-to-body ratio)'","b'854 x 480 pixels, 16:9 ratio (~306 ppi density)'","b'microSD, up to 8 GB (dedicated slot), 1 GB included'","b'2000 contacts, Photo call'","b'30 dialed, 30 received, 30 missed calls'",,b'Swivel display',b'Yes',,b'Yes',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'miniUSB',b'',"b'SMS, MMS, Email, IM'","b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 1250 mAh battery',b'Up to 192 h',b'Up to 5 h 30 min',"b'Orchid, Carbon'","b'3.15 MP, AF'",b'Yes',,b'UMTS 1700 / 2100',"b'Yes, 384 kbps'",b'LED flash',b'QWERTY',,,,,,,,,,,,,,,b'About 220 EUR',,,,,,,,,,,,b'0.40 W/kg (head) \xc2\xa0 \xc2\xa0 0.46 W/kg (body)',
b't_mobile',b'T-Mobile Shadow 2',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-shadow-2.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'Class 10',b'Class 10',"b'2009, January'",b'Discontinued',b'104.1 x 53.3 x 15.2 mm (4.10 x 2.10 x 0.60 in)',b'150.3 g (5.29 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',"b'240 x 320 pixels, 4:3 ratio'","b'microSD, up to 8 GB (dedicated slot)'",,,,b'Pocket Office  MP3/AAC player Voice memo/dial Predictive text input',b'Yes',,b'No',"b'Wi-Fi 802.11 b/g, UMA'",b'2.0',b'No',b'No',b'miniUSB',b'',,"b'WAP 2.0/xHTML, HTML (PocketIE)'",,,b'Removable Li-Ion 1100 mAh battery',b'Up to 168 h',b'Up to 7 h',"b'White Mint, Black Burgundy'",b'2 MP',b'Yes',,,,,b'Half-QWERTY',b'Microsoft Windows Mobile 6.1 Standard',b'260 MHz',,,,b'TI OMAP V1030',,,,,,,,,b'About 150 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Vairy Touch',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-touch.jpg',b'GSM',b'GSM 900 / 1800',b'T-Mobile 3D UI',b'Class 10',b'No',"b'2009, March'",b'Discontinued',b'93 x 52 x 16 mm (3.66 x 2.05 x 0.63 in)',b'84 g (2.96 oz)',b'Mini-SIM',"b'TFT touchscreen, 65K colors'","b'2.4 inches, 17.8 cm2 (~36.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 4 GB (dedicated slot)'","b'1000 contacts, Photocall'","b'30 dialed, 30 received, 30 missed calls'",,b'No',b'Yes',,b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, RDS'",b'miniUSB 2.0',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion battery',b'Up to 180 h',b'Up to 3 h',b'Black',b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile MDA Basic',b'https://cdn2.gsmarena.com/vv/bigpic/mda-basic.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'TouchFLO finger swipe navigation Handwriting recognition 5-way navigation',b'Class 10',b'Class 10',"b'2009, January'",b'Discontinued',b'105 x 59 x 16 mm (4.13 x 2.32 x 0.63 in)',b'110 g (3.88 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~39.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'microSD (dedicated slot)',,,"b'128 MB RAM, 256 MB ROM'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'No',b'No',b'miniUSB',b'',,"b'WAP 2.0/xHTML, HTML (PocketIE)'",,,b'Removable Li-Ion 1100 mAh battery',b'Up to 270 h',b'Up to 8 h',b'Gray',b'2 MP',b'Yes',,,,,,b'Microsoft Windows Mobile 6.1 Professional',b'200 MHz ARM926EJ-S',,,,b'TI OMAP 850',,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile G1',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-g1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 1700 / 2100 - American version',,,"b'2008, September. Released 2008, October'",b'Discontinued',b'117 x 55.7 x 17.1 mm (4.61 x 2.19 x 0.67 in)',b'158 g (5.57 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.2 inches, 30.5 cm2 (~46.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'microSD (dedicated slot)',,,"b'192 MB RAM, 256 MB'",b'Trackball',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP (headset support only)'",b'Yes',b'No',b'miniUSB',"b'Accelerometer, compass'",,b'HTML',,,b'Removable Li-Ion 1150 mAh battery',b'Up to 406 h',b'Up to 5 h 20 min',"b'White, Black, Brown'","b'3.15 MP, AF'",b'Yes',,b'HSDPA 2100',b'HSPA 7.2/2 Mbps',,b'QWERTY',b'Android 1.6 (Donut)',b'528 MHz ARM 11',,,,b'Qualcomm MSM7201A',,,,b'Corning Gorilla Glass',b'Adreno 130',,,,b'About 290 EUR',,,,,,,,b'Noise -87.2dB / Crosstalk -86.1dB',,,,b'0.71 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',
b't_mobile',b'T-Mobile MDA Vario IV',b'https://cdn2.gsmarena.com/vv/bigpic/mda-vario-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'TouchFLO 3D finger swipe navigation Handwriting recognition',,,"b'2008, June. Released 2008'",b'Discontinued',b'102 x 51 x 18.1 mm (4.02 x 2.01 x 0.71 in)',b'165 g (5.82 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~46.7% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~286 ppi density)'",b'microSD (dedicated slot)',,,"b'256 MB RAM, 512 MB ROM'",b'TV-out (cable not included) Pocket Office  Voice memo MP3 player Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'miniUSB',b'Accelerometer',,"b'WAP 2.0/xHTML, HTML (Opera 9.5)'",,,b'Removable Li-Ion 1340 mAh battery',b'Up to 406 h',b'Up to 8 h',b'Black',"b'3.15 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA 7.2/0.384 Mbps',b'LED flash',b'QWERTY',b'Microsoft Windows Mobile 6.1 Professional',b'528 MHz ARM 11',,b'VGA videocall camera',b'',b'Qualcomm MSM7201A',,,,,b'Adreno 130',,,,,,,,,,,,,,,,b'1.34 W/kg (head) \xc2\xa0 \xc2\xa0 0.87 W/kg (body)',
b't_mobile',b'T-Mobile Shadow',b'https://cdn2.gsmarena.com/vv/bigpic/htc-shadow.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'Class 10',b'Class 10',"b'2007, October'",b'Discontinued',b'103 x 53 x 15 mm (4.06 x 2.09 x 0.59 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b', 53 x 40 mm'","b'240 x 320 pixels, 4:3 ratio'",b'microSD (dedicated slot)',,,"b'128 MB RAM, 256 MB ROM'",b'Pocket Office  MP3/AAC player Voice memo/dial Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',b'2.0',b'No',b'No',b'miniUSB',b'',,"b'WAP 2.0/xHTML, HTML (PocketIE)'",,,b'Removable Li-Ion 920 mAh battery',b'Up to 150 h',b'Up to 5 h',b'Black',b'2 MP',b'Yes',,,,,b'Half-QWERTY',b'Microsoft Windows Mobile 6.0 Standard',b'200 MHz ARM926EJ-S',,,,b'TI OMAP 850',,,,,,,,,b'About 260 EUR',,,,,,,,,,,,b'0.35 W/kg (head) \xc2\xa0 \xc2\xa0 0.67 W/kg (body)',
b't_mobile',b'T-Mobile MDA Compact IV',b'https://cdn2.gsmarena.com/vv/bigpic/mda-compact-4.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'TouchFLO 3D finger swipe navigation Handwriting recognition',,,"b'2008, May. Released 2009, Q1'",b'Discontinued',b'110 x 52 x 12 mm (4.33 x 2.05 x 0.47 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~42.4% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~286 ppi density)'",b'No',,,"b'4 GB, 128 MB RAM, 256 MB ROM'",b'Pocket Office  Voice memo MP3 player Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'miniUSB',b'Accelerometer',,"b'WAP 2.0/xHTML, HTML (Opera 9.5)'",,,b'Removable Li-Ion 900 mAh battery',b'Up to 285 h',b'Up to 5 h 30 min',b'Black',"b'3.15 MP, AF'",b'CIF@30fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/0.384 Mbps',,,b'Microsoft Windows Mobile 6.1 Professional',b'528 MHz ARM 11',,b'VGA videocall camera',b'',b'Qualcomm MSM7201A',,,,,b'Adreno 130',,,,,,,,,,,,,,,,b'1.33 W/kg (head) \xc2\xa0 \xc2\xa0 1.44 W/kg (body)',
b't_mobile',b'T-Mobile Sidekick',b'https://cdn2.gsmarena.com/vv/bigpic/sidekick.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Swivel display',b'Class 10',b'Class 10',"b'2008, July'",b'Discontinued',b'119 x 58 x 18 mm (4.69 x 2.28 x 0.71 in)',b'128 g (4.52 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.6 inches, 19.2 cm2 (~27.9% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~179 ppi density)'",b'microSD (dedicated slot)',,,"b'128 MB RAM, 64 MB ROM'",b'No',b'Yes',,b'Yes',b'No',"b'2.0, A2DP'",b'No',b'No',b'miniUSB',b'',,"b'WAP 2.0/xHTML, HTML'",,,b'Removable Li-Ion 1030 mAh battery',b'Up to 216 h',b'Up to 5 h',b'Black',b'1.3 MP',b'Yes',,,,,b'QWERTY',b'Danger 4.7',,,,,,,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Sidekick Slide',b'https://cdn2.gsmarena.com/vv/bigpic/sidekick-slide.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'Class 10',b'Class 10',"b'2007, September. Released 2007, November'",b'Discontinued',b'119.4 x 61 x 17.8 mm (4.70 x 2.40 x 0.70 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.5 inches, 50.8 x 38 mm, 19.4 cm2 (~26.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~160 ppi density)'","b'microSD, up to 4 GB (dedicated slot)'",b'2000 entries',"b'10 dialed, 10 received, 10 missed calls'",b'128 MB',"b'MP3 player (iMelody,MIDI,MP3,AMR formats) Predictive text input Calculator  Stopwatch'",b'Yes',"b'Vibration; Polyphonic(64), MP3 ringtones'",b'No',b'No',b'2.0',b'No',b'No',b'miniUSB',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion 1130 mAh battery',b'Up to 156 h',b'Up to 7 h',b'Black',b'1.3 MP',b'No',,,,,b'QWERTY',,b'200 MHz ARM926EJ-S',,,,b'TI OMAP 850',,,,,,,,,b'About 100 EUR',,,,,,,,,,,,b'0.67 W/kg (head) \xc2\xa0 \xc2\xa0 0.37 W/kg (body)',
b't_mobile',b'T-Mobile Sidekick LX',b'https://cdn2.gsmarena.com/vv/bigpic/sidekick-lx.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'Class 10',b'Class 10',"b'2007, September'",b'Discontinued',b'129.5 x 60 x 22 mm (5.10 x 2.36 x 0.87 in)',b'162 g (5.71 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'3.0 inches, 25.6 cm2 (~33.0% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",b'microSD (dedicated slot)',,,"b'64 MB RAM, 64 MB ROM'",b'MP3/WMA audio player MP4 player Voice memo',b'Yes',,b'No',b'No',b'2.0',b'No',b'No',b'Proprietary',b'',,"b'WAP 2.0/xHTML, HTML'",,,b'Removable Li-Ion 1540 mAh battery',b'Up to 96 h',b'Up to 6 h 50 min',b'Black',b'1.3 MP',b'Yes',,,,,b'QWERTY',b'Danger OS',,,,,,,,,,,,,,b'About 160 EUR',,,,,,,,,,,,b'0.40 W/kg (head) \xc2\xa0 \xc2\xa0 0.46 W/kg (body)',
b't_mobile',b'T-Mobile Sidekick 3',b'https://cdn2.gsmarena.com/vv/bigpic/sidekick-3.jpg',b'GSM',b'GSM 850 / 1800 / 1900',b'Swivel display',b'Class 10',b'Class 10',"b'2006, June'",b'Discontinued',b'130 x 59 x 22 mm (5.12 x 2.32 x 0.87 in)',b'190 g (6.70 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.6 inches, 20.1 cm2 (~26.2% screen-to-body ratio)'","b'160 x 240 pixels, 3:2 ratio (~111 ppi density)'",b'miniSD',,,b'64 MB RAM',b'No',b'Yes',,b'No',b'No',b'1.2',b'No',b'No',b'1.1',b'',,"b'WAP 2.0/xHTML, HTML'",,,b'Removable Li-Ion 1500 mAh battery',b'Up to 72 h',b'Up to 4 h 50 min',b'Black',b'1.3 MP',b'No',,,,b'LED flash',b'QWERTY',b'Danger 3.0',,,,,,,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Wing',b'https://cdn2.gsmarena.com/vv/bigpic/wing.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',b'Class 10',b'Class 10',"b'2006, November'",b'Discontinued',b'109 x 58.5 x 18.7 mm (4.29 x 2.30 x 0.74 in)',b'168 g (5.93 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'microSD (dedicated slot)',,,"b'64 MB RAM, 128 MB ROM'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'No',b'No',b'1.1',b'',,"b'WAP 2.0/xHTML, HTML (PocketIE)'",,,b'Removable Li-Ion 1130 mAh battery',b'Up to 200 h',b'Up to 5 h',b'Black',b'2 MP',b'QCIF',,,,,b'QWERTY',b'Microsoft Windows Mobile 6 Professional',b'200 MHz ARM926EJ-S',,,,b'TI OMAP 850',,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Dash',b'https://cdn2.gsmarena.com/vv/bigpic/dash.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'HTC JOGGR touch-sensitive navigation bar',b'Class 10',b'Class 10',"b'2006, September'",b'Discontinued',b'111.5 x 62.5 x 12.8 mm (4.39 x 2.46 x 0.50 in)',b'119 g (4.20 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~25.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'microSD (dedicated slot)',,,"b'64 MB RAM, 128 MB ROM'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'No',b'No',b'1.1',b'',,"b'WAP 2.0/xHTML, HTML (PocketIE)'",,,b'Removable Li-Ion 960 mAh battery',b'Up to 220 h',b'Up to 5 h',b'',b'1.3 MP',b'Yes',,,,,b'QWERTY',b'Microsoft Windows Mobile 5.0 Smartphone',b'200 MHz ARM926EJ-S',,,,b'TI OMAP 850',,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile myTouch qwerty',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-ascend-g312-qwerty.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'T-Mobile TV MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input',,,b'Not officially announced yet',b'Cancelled',b'-',b'-',b'Mini-SIM',"b'Capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 1 GB RAM'",b'Removable Li-Ion battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM Radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,,,"b'White, Black'","b'5 MP, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, HDR'",b'QWERTY',b'Android 4.0 (Ice Cream Sandwich)',b'1.4 GHz',,b'Yes',b'',,,,,,,,,,,,,,,,,,,,,,,
