Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1,5G
b'yezz',b'Yezz Ritmo 2 YZ420',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-ritmo-2-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'No',"b'2012, Q2. Released 2011, July'",b'Discontinued',b'103.5 x 56.7 x 13 mm (4.07 x 2.23 x 0.51 in)',b'55 g without battery (1.94 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~17.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'16 + 32 MB',b'Flashlight',b'Yes',,b'Yes',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'SMS',,b'Yes',b'No',b'Removable Li-Ion 700 mAh battery',b'Up to 144 h',b'Up to 4 h',"b'Blue, Gray, Purple, White'",b'VGA',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3G 2.8 YZ11',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-3g-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,"b'2012, March. Released 2012, May'",b'Discontinued',b'107.5 x 57.7 x 14.9 mm (4.23 x 2.27 x 0.59 in)',b'71 g without battery (2.50 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'2.8 inches, 24.3 cm2 (~39.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'512 MB, 256 MB RAM'",b'MP4/WMV/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'",b'2.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity, compass'",,,,,b'Removable Li-Ion 1000 mAh battery',b'Up to 48 h',b'Up to 3 h',"b'Black, White, Blue, Purple, Black'",b'3.2 MP',b'Yes',,b'HSDPA 850 / 1900 - SIM 1 only',b'HSPA 14.4/5.76 Mbps',,,b'Android 2.3 (Gingerbread)',b'650 MHz Cortex-A9',,b'VGA',b'',b'Mediatek MT6573 (65 nm)',,,,,b'PowerVR SGX531',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C20',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-chico-2c-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2012, February. Released 2012, April'",b'Discontinued',b'105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in)',b'55 g without battery (1.94 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'32 Mb + 32 Mb',b'Flashlight',b'Yes',,b'No',b'No',b'2.1',b'No',b'Stereo FM radio',b'Proprietary',b'',"b'SMS, MMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 550 mAh battery',b'Up to 150 h',b'Up to 4 h',"b'Blue, Gray, Green, Red, White, Black'",b'VGA',b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.33 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',,,
b'yezz',b'Yezz Chico 2 YZ201',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-chico-2-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2012, February. Released 2012, April'",b'Discontinued',b'105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in)',b'55 g without battery (1.94 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'microSD, up to 8 GB (dedicated slot)'",b'Yes',b'Yes',b'64 MB + 32 MB',b'Flashlight',b'Yes',,b'No',b'No',b'No',b'No',b'Stereo FM radio',b'Proprietary',b'',"b'SMS, MMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 550 mAh battery',b'Up to 150 h',b'Up to 4 h',"b'Blue, Gray, Purple, Red, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,
b'yezz',b'Yezz Andy YZ1100',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Yes',b'Up to 60 kbps',"b'2011, November. Released 2011, November'",b'Discontinued',b'107.5 x 57.7 x 14.9 mm (4.23 x 2.27 x 0.59 in)',b'71 g without battery (2.50 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'3.2 inches, 30.5 cm2 (~49.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'512 MB, 128 MB RAM'",b'No',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',b'2.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity, compass'",,,,,b'Removable Li-Ion 1100 mAh battery',b'Up to 48 h',b'Up to 3 h',"b'Blue, Purple, White, Black'",b'2 MP',b'Yes',,,,,,b'Android 2.2.1 (Froyo)',b'416 MHz ARM9',,,,b'Mediatek MT6516',,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Fashion F10',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-f10.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3',b'Flashlight',b'Up to 48 kbps',b'No',"b'2012, November. Released 2013, April'",b'Discontinued',b'102 x 59 x 13.7 mm (4.02 x 2.32 x 0.54 in)',b'72 g without battery (2.54 oz)',b'Triple SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~25.3% screen-to-body ratio)'",b'220 x 176 pixels (~128 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 Mb + 32 Mb',b'No',b'Yes',,b'Yes',b'No',"b'2.1, A2DP'",b'No',b'Stereo FM radio',b'microUSB',b'',b'SMS',,b'Yes',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 400 h',b'Up to 5 h 30 min',"b'Black, Blue, Red, White'",b'1.3 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Bono 3G YZ700',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-bono-3g-new.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,"b'2011, November. Released 2011, November'",b'Discontinued',b'110.8 x 60 x 12.4 mm (4.36 x 2.36 x 0.49 in)',b'68 g without battery (2.40 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~18.9% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',"b'microSD, up to 32 GB (dedicated slot) - two slots'",b'Yes',b'Yes',b'128 MB + 64 MB',"b'Facebook, Yahoo, MSN, Twitter Video Player Music Player Organizer'",b'Yes',,b'Yes',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'microUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 1000 mAh battery',b'Up to 180 h',b'Up to 4 h',"b'Red, Blue, Purple, Black, White'",b'1.3 MP',b'Yes',,b'UMTS 850 / 1900 - SIM 1 only',"b'Yes, 384 kbps'",,b'QWERTY',,,,b'Yes',b'',,,,,,,,,,,,,,,,,,,,,,b'1.07 W/kg (head) \xc2\xa0 \xc2\xa0 1.10 W/kg (body)',,,
b'yezz',b'Yezz Moda YZ600',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-moda-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'103.5 x 59.4 x 12.9 mm (4.07 x 2.34 x 0.51 in)',b'63 g without battery (2.22 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~24.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~182 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'128 MB + 64 MB',b'No',b'Yes',,b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'miniUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'Yes',b'Removable Li-Ion 1000 mAh battery',b'Up to 180 h',b'Up to 3 h',"b'Black, White'",b'2 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.25 W/kg (head) \xc2\xa0 \xc2\xa0 1.14 W/kg (body)',,,
b'yezz',b'Yezz Ritmo YZ400',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-ritmo-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'106.7 x 45.1 x 13.5 mm (4.20 x 1.78 x 0.53 in)',b'55 g without battery (1.94 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.0 cm2 (~20.9% screen-to-body ratio)'","b'120 x 160 pixels, 4:3 ratio (~111 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 MB + 32 MB',b'No',b'Yes',,b'Yes',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'microUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 800 mAh battery',b'Up to 144 h',b'Up to 3 h',"b'Blue, Gray, Pink, Red, Violet'",b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.02 W/kg (head) \xc2\xa0 \xc2\xa0 0.58 W/kg (body)',,,
b'yezz',b'Yezz Zenior YZ888',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-zenior-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'113.8 x 51.1 x 13.8 mm (4.48 x 2.01 x 0.54 in)',b'70 g without battery (2.47 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~17.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 MB',b'Flashlight SOS button',b'Yes',,b'Yes',b'No',b'No',b'No',b'Stereo FM radio',b'microUSB',b'',"b'SMS, MMS'",,b'No',b'No',b'Removable Li-Ion 1000 mAh battery',b'Up to 144 h',b'Up to 3 h',"b'Black, Gold, Gray, Red'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Clasico YZ300',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-clasico-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'102.5 x 42 x 13.8 mm (4.04 x 1.65 x 0.54 in)',b'50 g without battery (1.76 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.0 cm2 (~23.3% screen-to-body ratio)'","b'120 x 160 pixels, 4:3 ratio (~111 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 MB',b'Flashlight',b'Yes',,b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'miniUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 800 mAh battery',b'Up to 144 h',b'Up to 3 h',"b'Red, Blue, Gray, Silver'",b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,
b'yezz',b'Yezz Chico YZ200',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-chico.jpg',b'GSM',b'GSM 850 / 1900',b'Flashlight',b'No',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'105 x 48 x 11.4 mm (4.13 x 1.89 x 0.45 in)',b'50 g without battery (1.76 oz)',b'Mini-SIM',"b'TFT, 4096 colors'","b'1.4 inches, 6.1 cm2 (~12.0% screen-to-body ratio)'","b'120 x 160 pixels, 4:3 ratio (~143 ppi density)'",b'No',b'Yes',b'Yes',b'16 MB',b'No',b'Yes',,b'No',b'No',b'No',b'No',b'Stereo FM radio',b'miniUSB',b'',b'SMS',,b'Yes',b'No',b'Removable Li-Ion 350 mAh battery',b'Up to 144 h',b'Up to 2 h',"b'Gray, Blue, Pink, Red'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
